Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
3,"C Irawan, ED Udayanti, FA Nugroho","Visualisasi dan Rekonstruksi 3D Citra Medis",2013,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/720","https://scholar.google.com/scholar?cites=1306102908015262205&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-10-19","","","","",,,,,3,0.50,1,3,6
4,"P Chyan, SC Sumarta","Sistem temu balik citra berbasis isi citra menggunakan fitur warna dan jarak histogram",2013,"TEMATIKA, Journal of Informatics and …","tematika.uajm.ac.id","http://tematika.uajm.ac.id/index.php/tematika/article/view/14","https://scholar.google.com/scholar?cites=15914431401080694331&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-10-19","","","","",,,,,4,0.67,2,2,6
3,"L Sekawati","Teknik Penggambaran Bentuk dan Citra Alamiah Berbasis Dimensi Fraktal",2013,"Makalah IF2120 Matematika Diskrit–Sem. I …","informatika.stei.itb.ac.id","http://informatika.stei.itb.ac.id/~rinaldi.munir/Matdis/2013-2014/Makalah2013/MakalahIF2120-2013-090.pdf","https://scholar.google.com/scholar?cites=11635908961907068743&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-10-19","PDF","","","",,,,,3,0.50,3,1,6
0,"N Nurhasanah, A Ihwan","Deteksi Tepi Citra Kanker Payudara dengan Menggunakan Laplacian of Gaussian (LOG)",2013,"Prosiding SEMIRATA 2013","jurnal.fmipa.unila.ac.id","http://jurnal.fmipa.unila.ac.id/semirata/article/view/761","",4,"2019-10-19","","","","",,,,,0,0.00,0,2,6
0,"N Ukhrowiyah, K Ain, R Apsari","Metode Rekonstruksi Summation Convolution Filtered Back Projection (SCFBP) dan Algebraic Reconstruction Technique (ART) dalam Sistem Tomografi …",,"","","","",5,"2019-10-19","CITATION","","","",,,,,0,0.00,0,3,
0,"I SOESANTI, TSRI WIDODO, DA BIAYA…","KLASIFIKASI POLA BATIK BERBASIS SISTEM CERDAS (BATIK PATTERN CLASSIFICATION BASED ON INTELLIGENT SYSTEM)",,"","","","",6,"2019-10-19","CITATION","","","",,,,,0,0.00,0,4,
0,"I Soesanti, A Susanto, TS Widodo, M Tjokronegoro","Segmentasi Citra Medis Berbasis Logika Fuzzy",,"","","","",7,"2019-10-19","CITATION","","","",,,,,0,0.00,0,4,
0,"N Area","Segmentasi Region Growing Untuk Deteksi Nodul Sebagai Indikasi Kanker Paru",,"researchgate.net","","https://www.researchgate.net/profile/Rodiah_Rodiah2/publication/301348649_Segmentasi_Region_Growing_Untuk_Deteksi_Nodul_Sebagai_Indikasi_Kanker_Paru/links/5714614a08ae4ef74528c19b/Segmentasi-Region-Growing-Untuk-Deteksi-Nodul-Sebagai-Indikasi-Kanker-Paru.pdf","",8,"2019-10-19","PDF","","","",,,,,0,0.00,0,1,
0,"I SOESANTI, TSRI WIDODO, DA BIAYA…","SEGMENTASI CITRA MEDIS BERBASIS SISTEM CERDAS (MEDICAL IMAGE SEGMENTATION BASED ON INTELLIGENT SYSTEM)",,"","","","",9,"2019-10-19","CITATION","","","",,,,,0,0.00,0,4,
0,"N Tatah, T Toto","Design of control system parameters of voltage, current and timer on x-ray device mobile type IX 7-02 using personal computer",2013,"","inis.iaea.org","https://inis.iaea.org/search/search.aspx?orig_q=RN:46131723","",10,"2019-10-19","","","","",,,,,0,0.00,0,2,6
0,"SK Laara, NH Suharyana, N Hidayah","SIMULASI PERHITUNGAN EFISIENSI DETEKTOR GEIGER MULLER MENGGUNAKAN METODE MONTE CARLO (SOFTWARE MCNP-5)",,"","","","",11,"2019-10-19","CITATION","","","",,,,,0,0.00,0,3,
0,"S Suraya, MA Novianta","Prototipe Deteksi Gempa Menggunakan Metode Perambatan Gelombang Pada Sensor Getar Berbasis Mikrokontroler Dengan Informasi SMS Gateway",2013,"","publikasiilmiah.ums.ac.id","https://publikasiilmiah.ums.ac.id/xmlui/handle/11617/4168","",12,"2019-10-19","","","","",,,,,0,0.00,0,2,6
0,"A BUDIYONO","REGISTRASI CITRA DIGITALLY RECONSTRUCTED RADIOGRAPHS (DRR) TERHADAP CITRA ELECTRONIC PORTAL IMAGING DEVICES (EPID) UNTUK …",,"digilib.unhas.ac.id","","http://digilib.unhas.ac.id/uploaded_files/temporary/DigitalCollection/MmNhYzEyZjk3ZTQwNzI5NThhYTRjYzE3MDJkMGQ0YzBmN2E2Y2EyZg==.pdf","",13,"2019-10-19","PDF","","","",,,,,0,0.00,0,1,
0,"H Cipta","Seluruh isi buku dan sampul merupakan hak cipta Fakultas Ilmu Komputer Universitas Indonesia.",,"researchgate.net","","https://www.researchgate.net/profile/Wisnu_Jatmiko/publication/305769236_Teknik_Biomedis_Teori_dan_Aplikasi/links/57a0646a08aece1c7217f27c.pdf","",14,"2019-10-19","PDF","","","",,,,,0,0.00,0,1,
