Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
31,"T Listyorini","Perancangan mobile learning mata kuliah sistem operasi berbasis android",2013,"Simetris: Jurnal Teknik Mesin, Elektro dan Ilmu …","jurnal.umk.ac.id","https://jurnal.umk.ac.id/index.php/simet/article/view/85","https://scholar.google.com/scholar?cites=13828210593595225296&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-15","","","","",,,,,31,5.17,31,1,6
56,"M Ichwan, MG Husada, MIA Rasyid","Pembangunan prototipe sistem pengendalian peralatan listrik pada platform android",2013,"Jurnal Informatika","academia.edu","http://www.academia.edu/download/35555703/Jurnal-No1Vol4-2.pdf","https://scholar.google.com/scholar?cites=9338280706342114815&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-15","PDF","","","",,,,,56,9.33,19,3,6
14,"AH Setyawan, KI Satoto, RR Isnanto","Perancangan Aplikasi Sistem Presensi Mahasiswa Menggunakan Qr Code Pada Sistem Operasi Android",2013,"TRANSIENT","ejournal3.undip.ac.id","https://ejournal3.undip.ac.id/index.php/transient/article/view/3007","https://scholar.google.com/scholar?cites=7607322645199981355&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-15","","","","",,,,,14,2.33,5,3,6
10,"N Rokhman, ID Nugroho","Aplikasi Pencarian Lokasi Fasilitas Umum Berbasis Foursquare APIv2 pada Sistem Operasi Android",2013,"IJCCS (Indonesian Journal of …","journal.ugm.ac.id","https://journal.ugm.ac.id/ijccs/article/view/3361","https://scholar.google.com/scholar?cites=14501509011986646501&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-15","","","","",,,,,10,1.67,5,2,6
26,"A Sinsuw, X Najoan","Prototipe Aplikasi Sistem Informasi Akademik Pada Perangkat Android",2013,"Jurnal Teknik Elektro dan Komputer","ejournal.unsrat.ac.id","https://ejournal.unsrat.ac.id/index.php/elekdankom/article/view/4291","https://scholar.google.com/scholar?cites=16887919471294460561&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-15","","","","",,,,,26,4.33,13,2,6
7,"C Patrik, R Sabloak","Visualisasi 3 Dimensi Desain Interior Perabotan Rumah Berbasis Augmented Reality Pada Mobile Phone Dengan Sistem Operasi Android",2013,"","eprints.mdp.ac.id","http://eprints.mdp.ac.id/787/","https://scholar.google.com/scholar?cites=15374421823827236107&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-15","","","","",,,,,7,1.17,4,2,6
30,"LA Abdillah","Perancangan basisdata sistem informasi penggajian",2013,"arXiv preprint arXiv:1302.0337","arxiv.org","https://arxiv.org/abs/1302.0337","https://scholar.google.com/scholar?cites=3451675077745396839&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-11-15","","","","",,,,,30,5.00,30,1,6
16,"A Herdiyanti, UD Widianti","Pembangunan Sistem Pendukung Keputusan Rekrutmen Pegawai Baru Di PT. ABC",2013,"Jurnal Ilmiah Komputer dan …","search.unikom.ac.id","http://search.unikom.ac.id/index.php/komputa/article/view/91/88","https://scholar.google.com/scholar?cites=16863411010271067218&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-11-15","PDF","","","",,,,,16,2.67,8,2,6
4,"D Emmanuel, MIM ICHWAN…","Perancangan dan implementasi alat bantu sistem navigasi menggunakan modul navigasi berbasiskan sistem operasi android",2013,"REKA …","ejurnal.itenas.ac.id","http://ejurnal.itenas.ac.id/index.php/rekaelkomika/article/view/103","https://scholar.google.com/scholar?cites=2991747040384049905&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-11-15","","","","",,,,,4,0.67,1,3,6
4,"G Akmalia, E Tunggawan, K Sungiardi…","Distributed Proxy Server dengan Squid pada Sistem Operasi Windows 7",2013,"Ultima InfoSys: Jurnal …","ejournals.umn.ac.id","http://ejournals.umn.ac.id/index.php/SI/article/view/242/214","https://scholar.google.com/scholar?cites=8118629514634002865&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-11-15","PDF","","","",,,,,4,0.67,1,4,6
