Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
9,"M Danuri","Object Oriented Programming (OOP) Pembangun Program Aplikasi Berbasis Windows",2013,"INFOKAM","amikjtc.com","http://amikjtc.com/jurnal/index.php/jurnal/article/view/35/35","https://scholar.google.com/scholar?cites=11769302227909583624&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-15 16:56:25","PDF","","","",,,,,9,1.50,9,1,6
0,"V PRADANA","SISTEM PENDUKUNG KEPUTUSAN DALAM MENENTUKAN SOFTWARE BAHASA PEMROGRAMAN BERORIENTASI OBJEK DI PANGKALPINANG",2013,"","repository.atmaluhur.ac.id","https://repository.atmaluhur.ac.id/handle/123456789/103","",2,"2019-11-15 16:56:25","","","","",,,,,0,0.00,0,1,6
0,"W Gata, G Gata","PENERAPAN BAHASA PEMROGRAMAN JAVA DALAM SISTEM INFORMASI PENJUALAN VERSI DESKTOP",2013,"Budi Luhur Information Technology","journal.budiluhur.ac.id","https://journal.budiluhur.ac.id/index.php/bit/article/view/507","",3,"2019-11-15 16:56:25","","","","",,,,,0,0.00,0,2,6
3,"Y Suryana, E Satria, K Aisyah","… Bangun Aplikasi Pembayaran Sumbangan pembinaan pendidikan (SPP) di SMA Ciledug Garut Menggunakan Metodologi Berorientasi Objek Unified Approach (UA)",2013,"Jurnal Algoritma","sttgarut.ac.id","http://sttgarut.ac.id/jurnal/index.php/algoritma/article/view/114","https://scholar.google.com/scholar?cites=2072781185097458531&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-15 16:56:25","","","","",,,,,3,0.50,1,3,6
0,"M Arini","Membangun Sistem Informasi Pembayaran Biaya Komite Berbasis Jaringan dengan Metode Berorientasi Obyek: Studi Kasus Sman 2 Pangkalpinang",2013,"Jurnal Sisfokom (Sistem Informasi dan Komputer)","jurnal.atmaluhur.ac.id","http://jurnal.atmaluhur.ac.id/index.php/sisfokom/article/view/19","",5,"2019-11-15 16:56:25","","","","",,,,,0,0.00,0,1,6
0,"IS Sipahutar, F Samopa, RP Wibowo","Pengembangan Aplikasi Berbasis Web Interaktif untuk Belajar Bahasa Pemrograman Java",2013,"SESINDO 2013","is.its.ac.id","http://is.its.ac.id/pubs/oajis/index.php/home/detail/451/Pengembangan-Aplikasi-Berbasis-Web-Interaktif-untuk-Belajar-Bahasa-Pemrograman-Java","",6,"2019-11-15 16:56:25","","","","",,,,,0,0.00,0,3,6
4,"S Karouw","Analisa dan Perancangan Sistem Informasi dengan Pendekatan Agile menurut Panduan PAUS",2013,"Jurnal Cybermatika","cybermatika.stei.itb.ac.id","http://cybermatika.stei.itb.ac.id/ojs/index.php/cybermatika/article/view/23","https://scholar.google.com/scholar?cites=16791340425450957876&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-11-15 16:56:25","","","","",,,,,4,0.67,4,1,6
0,"NIA PUSPITASARI","… INTEGRITAS DATA KLAIM JASA SERVIS KARTU PERAWATAN BERKALA DENGAN MENGGUNAKAN BAHASA PEMROGRAMAN VISUAL BASIC 2008 PADA CV …",2013,"","repository.atmaluhur.ac.id","https://repository.atmaluhur.ac.id/handle/123456789/104","",8,"2019-11-15 16:56:25","","","","",,,,,0,0.00,0,1,6
0,"M Mulya","Penggunaan DLL Untuk Meningkatkan Modularitas dan Portabilitas Perangkat Lunak Yang Dikembangkan Dengan Paradigma Berorientasi Objek",2013,"Jurnal Generic","journal.portalgaruda.org","http://journal.portalgaruda.org/index.php/generic/article/viewFile/96/40","",9,"2019-11-15 16:56:25","PDF","","","",,,,,0,0.00,0,1,6
0,"A Anuar","PEMBUATAN GAME PUZZLE UNTUK SARANA PEMBELAJARAN MENGGUNAKAN BAHASA PEMROGRAMAN JAVA",2013,"","eprints.binadarma.ac.id","http://eprints.binadarma.ac.id/409/1/PEMBUATAN%20GAME%20PUZZLE%20UNTUK%20SARANA%20PEMBELAJARAN%20MENGGUNAKAN%20BAHASA%20PEMROGRAMAN%20JAVA.pdf","",10,"2019-11-15 16:56:25","PDF","","","",,,,,0,0.00,0,1,6
0,"M Triyani","… SISTEM INFORMASI SIMPAN PINJAM PADA KOPERASI WANITA “MONITA” MUNTOK KABUPATEN BANGKA BARAT BERORIENTASI OBYEK",2013,"","lppm.atmaluhur.ac.id","http://lppm.atmaluhur.ac.id/wp-content/uploads/2015/11/Jurnal_1022500339_Meliya-Triyani.pdf","",11,"2019-11-15 16:56:25","PDF","","","",,,,,0,0.00,0,1,6
2,"O Fajarianto, DI Sensuse, UB Luhur","Prototype Aplikasi Mobile Belajar Tajwid Berbasis Collaborative Learning",2013,"Jurnal TICom","neliti.com","https://www.neliti.com/publications/93383/prototype-aplikasi-mobile-belajar-tajwid-berbasis-collaborative-learning","https://scholar.google.com/scholar?cites=4700287371789248824&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-11-15 16:56:25","","","","",,,,,2,0.33,1,3,6
