Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
87,"E Irwansyah","Sistem informasi geografis: prinsip dasar dan pengembangan aplikasi",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=sH06bnsuStcC&oi=fnd&pg=PP2&dq=%22sistem+informasi%22&ots=3DDTpve_GT&sig=JbIpRvcuhPg-eqrOK7l-NvlfO7Y","https://scholar.google.com/scholar?cites=2234738247611214020&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-24","BOOK","","","",,,,,87,14.50,87,1,6
49,"A Saputra","Sistem informasi nilai akademik untuk panduan skripsi",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=rkxJDwAAQBAJ&oi=fnd&pg=PP1&dq=%22sistem+informasi%22&ots=b-vrNAc6WW&sig=t-aIwrCxd5Gqohtk0EWa1nnozo4","https://scholar.google.com/scholar?cites=17107635046526536176&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-24","BOOK","","","",,,,,49,8.17,49,1,6
33,"IN Indah","Pembuatan Sistem Informasi Penjualan Pada Toko Sehat Jaya Elektronik Pacitan",2013,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://ijns.org/journal/index.php/speed/article/view/1147","https://scholar.google.com/scholar?cites=14621886290240400689&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-24","","","","",,,,,33,5.50,33,1,6
41,"AS Riyadi, E Retnadi, AD Supriatna","Perancangan sistem informasi berbasis website subsistem guru di sekolah pesantren persatuan islam 99 rancabango",2013,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://jurnal.sttgarut.ac.id/index.php/algoritma/article/view/49","https://scholar.google.com/scholar?cites=17926363281149576408&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-24","","","","",,,,,41,6.83,14,3,6
35,"D Priyanti, S Iriani","Sistem Informasi Data Penduduk Pada Desa Bogoharjo Keccamatan Ngadirojo Kabupaten Pacitan",2013,"IJNS-Indonesian Journal on Networking and Security","ijns.org","http://ijns.org/journal/index.php/ijns/article/view/181","https://scholar.google.com/scholar?cites=6371300017000791792&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-24","","","","",,,,,35,5.83,18,2,6
34,"U Hasanah","Sistem Informasi Penjualan On_Line Pada Toko Kreatif Suncom Pacitan",2013,"IJNS-Indonesian Journal on Networking and Security","ijns.org","http://www.ijns.org/journal/index.php/ijns/article/view/175","https://scholar.google.com/scholar?cites=6646468558799573860&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-24","","","","",,,,,34,5.67,34,1,6
28,"LA Abdillah","Perancangan basisdata sistem informasi penggajian",2013,"arXiv preprint arXiv:1302.0337","arxiv.org","https://arxiv.org/abs/1302.0337","https://scholar.google.com/scholar?cites=3451675077745396839&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-24","","","","",,,,,28,4.67,28,1,6
44,"DE Hendrianto","Pembuatan Sistem Informasi Perpustakaan Berbasis Website Pada Sekolah Menegah Pertama Negeri 1 Donorojo Kabupaten Pacitan",2013,"IJNS-Indonesian Journal on Networking and Security","ijns.org","http://ijns.org/journal/index.php/ijns/article/view/288","https://scholar.google.com/scholar?cites=7305432176658113666&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-24","","","","",,,,,44,7.33,44,1,6
52,"F Mahdia, F Noviyanto","Pemanfaatan Google Maps API untuk pembangunan sistem informasi manajemen bantuan logistik pasca bencana alam berbasis mobile web (studi kasus: badan …",2013,"Jurnal Sarjana Teknik Informatika","neliti.com","https://www.neliti.com/publications/211271/pemanfaatan-google-maps-api-untuk-pembangunan-sistem-informasi-manajemen-bantuan","https://scholar.google.com/scholar?cites=11448255805209860279&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-24","","","","",,,,,52,8.67,26,2,6
32,"SK Wardani","Sistem Informasi Pengolahan Data Nilai Siswa Berbasis Web Pada Sekolah Menengah Atas (SMA) Muhammadiyah Pacitan",2013,"IJNS-Indonesian Journal on Networking and Security","ijns.org","http://ijns.org/journal/index.php/ijns/article/view/188","https://scholar.google.com/scholar?cites=12566010863854090902&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-24","","","","",,,,,32,5.33,32,1,6
29,"A Sholikhin, BK Riasti","Pembangunan Sistem Informasi Inventarisasi Sekolah Pada Dinas Pendidikan Kabupaten Rembang Berbasis Web",2013,"IJNS-Indonesian Journal on Networking and …","ijns.org","http://ijns.org/journal/index.php/ijns/article/view/93","https://scholar.google.com/scholar?cites=4296152456894083309&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-03-24","","","","",,,,,29,4.83,15,2,6
15,"ITI DAN, T BARU","Sistem Informasi Manajemen",2013,"","ifanapriana09.student.ipb.ac.id","http://ifanapriana09.student.ipb.ac.id/files/2011/10/Sistem-informasi-manajemen.pdf","https://scholar.google.com/scholar?cites=5791946401405174553&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-03-24","PDF","","","",,,,,15,2.50,8,2,6
28,"S Dewi Anggadini","Analisis sistem informasi manajemen berbasis komputer dalam proses pengambilan keputusan",2013,"Majalah Ilmiah UNIKOM","repository.unikom.ac.id","https://repository.unikom.ac.id/id/eprint/30387","https://scholar.google.com/scholar?cites=17903268074729085672&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-03-24","","","","",,,,,28,4.67,28,1,6
32,"D Darmastuti","Implementasi Metode Simple Additive Weighting (SAW) dalam Sistem Informasi Lowongan Kerja Berbasis Web untuk Rekomendasi Pencari Kerja Terbaik",2013,"Jurnal Sistem dan Teknologi Informasi (JustIN)","jurnal.untan.ac.id","http://jurnal.untan.ac.id/index.php/justin/article/download/2658/2639","https://scholar.google.com/scholar?cites=16188944092118395069&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-03-24","PDF","","","",,,,,32,5.33,32,1,6
36,"M Kabuhung","Sistem informasi akuntansi penerimaan dan pengeluaran kas untuk perencanaan dan pengendalian keuangan pada Organisasi nirlaba keagamaan",2013,"… : Jurnal Riset Ekonomi, Manajemen, Bisnis dan …","ejournal.unsrat.ac.id","https://ejournal.unsrat.ac.id/index.php/emba/article/view/1832","https://scholar.google.com/scholar?cites=6468699350181295101&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-03-24","","","","",,,,,36,6.00,36,1,6
30,"R Juwita","Pengaruh implementasi standar akuntansi pemerintahan dan sistem informasi akuntansi terhadap kualitas laporan keuangan",2013,"Trikonomika","journal.unpas.ac.id","http://www.journal.unpas.ac.id/index.php/trikonomika/article/view/480","https://scholar.google.com/scholar?cites=11641063441479229622&as_sdt=2005&sciodt=0,5&hl=en",16,"2019-03-24","","","","",,,,,30,5.00,30,1,6
22,"WA Puspaningrum, A Djunaidy, RA Vinarti","Penjadwalan Mata Kuliah Menggunakan Algoritma Genetika di Jurusan Sistem Informasi ITS",2013,"Jurnal Teknik ITS","ejurnal.its.ac.id","http://www.ejurnal.its.ac.id/index.php/teknik/article/view/3234","https://scholar.google.com/scholar?cites=9131800639917609610&as_sdt=2005&sciodt=0,5&hl=en",17,"2019-03-24","","","","",,,,,22,3.67,7,3,6
17,"A Wijaya, M Arifin, T Subiyanto","Rancang Bangun Sistem Informasi Perencanaan Persediaan Barang",2013,"Jurnal JSIKA","jurnal.stikom.edu","http://jurnal.stikom.edu/index.php/jsika/article/view/162","https://scholar.google.com/scholar?cites=7169896501456330324&as_sdt=2005&sciodt=0,5&hl=en",18,"2019-03-24","","","","",,,,,17,2.83,6,3,6
