Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
98,"A Juansyah","Pembangunan Aplikasi Child Tracker Berbasis Assisted–Global Positioning System (A-Gps) Dengan Platform Android",2015,"Jurnal Ilmiah Komputer dan Informatika (KOMPUTA)","elib.unikom.ac.id","https://elib.unikom.ac.id/files/disk1/673/jbptunikompp-gdl-andijuansy-33648-11-20.unik-a.pdf","https://scholar.google.com/scholar?cites=4467946438416422279&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-15","PDF","","","",,,,,98,24.50,98,1,4
47,"S Mallu","Sistem pendukung keputusan penentuan karyawan kontrak menjadi karyawan tetap menggunakan metode topsis",2015,"Jurnal Ilmiah Teknologi Informasi Terapan","jitter.widyatama.ac.id","http://jitter.widyatama.ac.id/index.php/jitter/article/view/32","https://scholar.google.com/scholar?cites=15734056735185173184&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-15","CITATION","","","",,,,,47,11.75,47,1,4
436,"J Hutahaean","Konsep sistem informasi",2015,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=o8LjCAAAQBAJ&oi=fnd&pg=PR7&dq=%22sistem+operasi%22&ots=t_x9ypHVeP&sig=vXPWi5Fc4SMBq1wnCX-gZLRyM70","https://scholar.google.com/scholar?cites=14183072006394383801&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-15","BOOK","","","",,,,,436,109.00,436,1,4
27,"EB Setiawan, B Kurniawan","Perancangan Sistem Absensi Kehadiran Perkuliahan dengan Menggunakan Radio Frequency Identification (RFId)",2015,"Jurnal CoreIT: Jurnal Hasil …","ejournal.uin-suska.ac.id","http://ejournal.uin-suska.ac.id/index.php/coreit/article/view/1228","https://scholar.google.com/scholar?cites=16415086482981272666&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-15","","","","",,,,,27,6.75,14,2,4
4,"AS Hidayat","Perancangan Mail Server Intranet Berbasis Web Base dengan Optimalisasi Operasi Sistem Client",2015,"Jurnal Teknik Komputer","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/ejurnal/index.php/jtk/article/download/227/189","https://scholar.google.com/scholar?cites=16887903959786056849&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-15","PDF","","","",,,,,4,1.00,4,1,4
5,"AA Hendriadi","Pengembangan Sistem Operasi Berbasis Open Source Dalam Pemilihan Paket Distribusi Untuk Menunjang Kegiatan Akademik Dilingkungan Unsika",2015,"Majalah Ilmiah SOLUSI","journal.unsika.ac.id","https://journal.unsika.ac.id/index.php/solusi/article/view/43","https://scholar.google.com/scholar?cites=5283760991356828341&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-15","","","","",,,,,5,1.25,5,1,4
18,"DAO Turang","Pengembangan Sistem Relay Pengendalian Dan Penghematan Pemakaian Lampu Berbasis Mobile",2015,"Seminar Nasional Informatika (SEMNASIF)","jurnal.upnyk.ac.id","http://www.jurnal.upnyk.ac.id/index.php/semnasif/article/view/1368","https://scholar.google.com/scholar?cites=11155058469419276030&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-11-15","","","","",,,,,18,4.50,18,1,4
4,"S Haryono","Manajemen Produksi dan Operasi",2015,"","repository.umy.ac.id","http://repository.umy.ac.id/handle/123456789/2523","https://scholar.google.com/scholar?cites=6124010405354870886&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-11-15","","","","",,,,,4,1.00,4,1,4
3,"AF Ramdhansyah, E Ariyanto…","Implementasi Advanced Encryption Standard (AES) Pada Sistem Kunci Elektronik Kendaraan Berbasis Sistem Operasi Android Dan Mikrokontroler Arduino",2015,"Seminar Nasional …","jurnal.upnyk.ac.id","http://jurnal.upnyk.ac.id/index.php/semnasif/article/viewFile/1008/974","https://scholar.google.com/scholar?cites=10259684891360029121&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-11-15","PDF","","","",,,,,3,0.75,1,3,4
4,"M Rajabi, E Ekohariadi…","Pengembangan Perangkat Pembelajaran Instalasi Sistem Operasi Dengan model Pembelajaran Berbasis Proyek",2015,"PENDIDIKAN …","jurnalmahasiswa.unesa.ac.id","https://jurnalmahasiswa.unesa.ac.id/index.php/pendidikan-vokasi-teori-dan-prak/article/view/13561","https://scholar.google.com/scholar?cites=262261958940395453&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-11-15","","","","",,,,,4,1.00,1,3,4
