Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age;
"10,""I Afrianto, E Setiawan"",""Kajian virtual private network (vpn) sebagai sistem pengamanan data pada jaringan komputer (studi kasus jaringan komputer unikom)"",2015,""Majalah Ilmiah UNIKOM"",""jurnal.unikom.ac.id"",""https://jurnal.unikom.ac.id/_s/data/jurnal/volume-12-1/05-miu-12-1-irawan-cs.pdf/pdf/05-miu-12-1-irawan-cs.pdf"",""https://scholar.google.com/scholar?cites=10430862371663213720&as_sdt=2005&sciodt=0,5&hl=en"",1,""2019-05-26"",""PDF"","""","""","""",,,,,10,2.50,5,2,4";
"13,""P Silitonga"",""Analisis QoS (Quality of Service) Jaringan Kampus dengan Menggunakan Microtic Routerboard"",2015,""Jurnal Times"",""ejournal.stmik-time.ac.id"",""http://ejournal.stmik-time.ac.id/index.php/jurnalTIMES/article/view/24"",""https://scholar.google.com/scholar?cites=2376337925462153119&as_sdt=2005&sciodt=0,5&hl=en"",2,""2019-05-26"","""","""","""","""",,,,,13,3.25,13,1,4";
"6,""J Noh, W Wijono, E Yudaningtiyas"",""Model Average Based FTS Markov Chain untuk Peramalan Penggunaan Bandwidth Jaringan komputer"",2015,""Jurnal EECCIS"",""jurnaleeccis.ub.ac.id"",""http://jurnaleeccis.ub.ac.id/index.php/eeccis/article/view/271"",""https://scholar.google.com/scholar?cites=3180196188095780257&as_sdt=2005&sciodt=0,5&hl=en"",3,""2019-05-26"","""","""","""","""",,,,,6,1.50,2,3,4";
"15,""M Fausih"",""Pengembangan Media E-Modul Mata Pelajaran Produktif Pokok Bahasan “Instalasi Jaringan Lan (Local Area Network)” Untuk Siswa Kelas XI Jurusan Teknik …"",2015,""Jurnal Mahasiswa Teknologi Pendidikan"",""jurnalmahasiswa.unesa.ac.id"",""https://jurnalmahasiswa.unesa.ac.id/index.php/jmtp/article/view/10375"",""https://scholar.google.com/scholar?cites=10448936971928037851&as_sdt=2005&sciodt=0,5&hl=en"",4,""2019-05-26"","""","""","""","""",,,,,15,3.75,15,1,4";
"6,""AP Sujana"",""Perangkat Pendukung Forensik Lalu Lintas Jaringan"",2015,""KOMPUTIKA-Jurnal Sistem Komputer …"",""komputika.tk.unikom.ac.id"",""http://komputika.tk.unikom.ac.id/jurnal/perangkat-pendukung-forensik.t/5-perangkatpendukungforensik-aprianti.pdf"",""https://scholar.google.com/scholar?cites=12683462882777377586&as_sdt=2005&sciodt=0,5&hl=en"",5,""2019-05-26"",""PDF"","""","""","""",,,,,6,1.50,6,1,4";
"5,""S Wongkar, AAE Sinsuw…"",""Analisa Implementasi Jaringan Internet dengan Menggabungkan Jaringan LAN dan WLAN di Desa Kawangkoan Bawah wilayah Amurang II"",2015,""Jurnal Teknik Elektro dan …"",""ejournal.unsrat.ac.id"",""https://ejournal.unsrat.ac.id/index.php/elekdankom/article/view/10400"",""https://scholar.google.com/scholar?cites=4890389052614529699&as_sdt=2005&sciodt=0,5&hl=en"",6,""2019-05-26"","""","""","""","""",,,,,5,1.25,2,3,4";
"20,""W Sugeng, P Theta Dinnarwaty"",""Jaringan Komputer dengan TCP"",2015,""IP, Modula"","""","""",""https://scholar.google.com/scholar?cites=17847859224059440631&as_sdt=2005&sciodt=0,5&hl=en"",7,""2019-05-26"",""CITATION"","""","""","""",,,,,20,5.00,10,2,4";
"14,""I Iskandar, A Hidayat"",""Analisa Quality of Service (QoS) Jaringan Internet Kampus (Studi Kasus: UIN Suska Riau)"",2015,""Jurnal CoreIT: Jurnal Hasil …"",""ejournal.uin-suska.ac.id"",""http://ejournal.uin-suska.ac.id/index.php/coreit/article/view/1233"",""https://scholar.google.com/scholar?cites=3125506632030241568&as_sdt=2005&sciodt=0,5&hl=en"",8,""2019-05-26"","""","""","""","""",,,,,14,3.50,7,2,4";
"3,""D Irawan"",""Keamanan jaringan komputer dengan metode blocking port pada laboratorium komputer program diploma-iii sistem informasi universitas muhammadiyah metro"",2015,""MIKROTIK: Jurnal Manajemen Informatika"",""ojs.ummetro.ac.id"",""https://ojs.ummetro.ac.id/index.php/mikrotik/article/view/318"",""https://scholar.google.com/scholar?cites=8476086108039455421&as_sdt=2005&sciodt=0,5&hl=en"",9,""2019-05-26"","""","""","""","""",,,,,3,0.75,3,1,4";
"3,""L Yulianti"",""Analisa pemanfaatan proxy server sebagai media filtering dan caching pada jaringan komputer"",2015,""Jurnal Media Infotama"",""jurnal.unived.ac.id"",""https://jurnal.unived.ac.id/index.php/jmi/article/view/255"",""https://scholar.google.com/scholar?cites=6576812867889946209&as_sdt=2005&sciodt=0,5&hl=en"",10,""2019-05-26"","""","""","""","""",,,,,3,0.75,3,1,4";
"3,""M Anif, SHW Sasono, MD Huri"",""Penerapan Intrusion Detection System (IDS) dengan metode Deteksi Port Scanning pada Jaringan Komputer di Politeknik Negeri Semarang"",2015,""TELE"",""jurnal.polines.ac.id"",""https://jurnal.polines.ac.id/index.php/tele/article/view/158"",""https://scholar.google.com/scholar?cites=7072715328827187963&as_sdt=2005&sciodt=0,5&hl=en"",11,""2019-05-26"","""","""","""","""",,,,,3,0.75,1,3,4";
