Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"P Padeli, S Syarah, R Hidayat","APLIKASI DESKTOP PASIEN RAWAT JALAN PADA KLINIK MEKAR SARI MEDIKA MENGGUNAKAN METODOLOGI BERORIENTASI OBYEK",2015,"CERITA Journal","","","",1,"2019-11-15 17:52:18","CITATION","","","",,,,,0,0.00,0,3,4
2,"M Riduwan, B Asto, IG Putu","Pengembangan Media Pembelajaran Visual Basic Untuk Mengajar Teknik Pemrograman Di Kelas X Teknik Elektronika SMK Negeri 1 Sidoarjo",2015,"Jurnal Pendidikan …","jurnalmahasiswa.unesa.ac.id","https://jurnalmahasiswa.unesa.ac.id/index.php/jurnal-pendidikan-teknik-elektro/article/view/12696","https://scholar.google.com/scholar?cites=4590138862885302404&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-15 17:52:18","","","","",,,,,2,0.50,1,3,4
8,"K Wibowo","Analisa Konsep Object Oriented Programming Pada Bahasa Pemrograman Php",2015,"Jurnal Khatulistiwa Informatika","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/ejurnal/index.php/khatulistiwa/article/view/1662","https://scholar.google.com/scholar?cites=6562122538733228700&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-15 17:52:18","","","","",,,,,8,2.00,8,1,4
0,"A Diana, A Pambudi, UB Luhur","Rancang Bangun Sistem Informasi Kredit Poin Siswa Dengan Metodologi Berorientasi Obyek Studi Kasus: SMK Negeri 18 Jakarta",2015,"Jurnal TICom","neliti.com","https://www.neliti.com/publications/92549/rancang-bangun-sistem-informasi-kredit-poin-siswa-dengan-metodologi-berorientasi","",4,"2019-11-15 17:52:18","","","","",,,,,0,0.00,0,3,4
0,"A Isroqmi","PEMILIHAN BAHASA PEMROGRAMAN PADA MAHASISWA NON KOMPUTER (Studi Kasus: Program Just BASIC)",2015,"Jurnal Dosen Universitas PGRI …","jurnal.univpgri-palembang.ac.id","https://jurnal.univpgri-palembang.ac.id/index.php/prosiding/article/view/376","",5,"2019-11-15 17:52:18","","","","",,,,,0,0.00,0,1,4
5,"S Syaharuddin, V Mandailina…","Pengembangan Software Matematika SMP/MTs Berbasis Solutif Menggunakan Borland Delphi",2015,"Beta: Jurnal Tadris …","jurnalbeta.ac.id","http://www.jurnalbeta.ac.id/index.php/betaJTM/article/view/34","https://scholar.google.com/scholar?cites=3986711972843981042&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-15 17:52:18","","","","",,,,,5,1.25,2,3,4
0,"A Nuansa","APLIKASI WEB MEDIA PEMBELAJARAN INTERAKTIF BERORIENTASI OBJEK DI JURUSAN MANAJEMEN INFORMATIKA POLITEKNIK NEGERI SRIWIJAYA",2015,"","eprints.polsri.ac.id","http://eprints.polsri.ac.id/2194/","",7,"2019-11-15 17:52:18","","","","",,,,,0,0.00,0,1,4
0,"FX Nugroho","Panduan Praktikum Pemrograman Berorientasi Obyek",2015,"","eprints.akakom.ac.id","http://eprints.akakom.ac.id/5599/","",8,"2019-11-15 17:52:18","CITATION","","","",,,,,0,0.00,0,1,4
0,"HW Herwanto, RE Febrita","PENGEMBANGAN MEDIA PEMBELAJARAN BERBASIS WEB PADA MATAKULIAH PEMROGRAMAN BERORIENTASI OBJEK",2015,"TEKNO","journal.um.ac.id","http://journal.um.ac.id/index.php/tekno/article/view/4666","",9,"2019-11-15 17:52:18","","","","",,,,,0,0.00,0,2,4
0,"RA Ratnasari","Pengembangan Bahan Ajar Berbasis Proyek Mata Pelajaran Pemrograman Berorientasi Objek Kelas XI Program Keahlian Teknologi Informasi dan Komunikasi SMK",2015,"… Jurusan Teknik Elektro-Fakultas Teknik UM","karya-ilmiah.um.ac.id","http://karya-ilmiah.um.ac.id/index.php/TE/article/view/37103","",10,"2019-11-15 17:52:18","","","","",,,,,0,0.00,0,1,4
