Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
3,"T Chairunnisa","Pengenalan Gerakan Tangan Manusia Untuk Interaksi Manusia-Komputer",2015,"","","","https://scholar.google.com/scholar?cites=4172036915703114967&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-13","CITATION","","","",,,,,3,0.75,3,1,4
3,"A MUFTI","Rancangan layar sebagai alat bantu pendewasa interaksi manusia dengan komputer",2015,"Faktor Exacta","journal.lppmunindra.ac.id","http://journal.lppmunindra.ac.id/index.php/Faktor_Exacta/article/view/311","https://scholar.google.com/scholar?cites=17081848041836195443&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-13","","","","",,,,,3,0.75,3,1,4
5,"MK Sabariah, V Effendy, D Junaedi","Interaksi Manusia dan Komputer",2015,"Bandung: Diandra Creative","","","https://scholar.google.com/scholar?cites=14557405801794330855&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-13","CITATION","","","",,,,,5,1.25,2,3,4
0,"IA Maulana","TUGAS AKHIR MATA KULIAH INTERAKSI MANUSIA DAN KOMPUTER",,"academia.edu","","http://www.academia.edu/download/40388505/CONTOH_PROPOSAL_IMK.pdf","",4,"2019-11-13","PDF","","","",,,,,0,0.00,0,1,
2,"RE Putri","Model Interaksi dalam E-learning",2015,"Seminar Nasional Informatika (SEMNASIF)","jurnal.upnyk.ac.id","http://jurnal.upnyk.ac.id/index.php/semnasif/article/view/865","https://scholar.google.com/scholar?cites=6132063635636410895&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-13","","","","",,,,,2,0.50,2,1,4
1,"NTS Saptadi","Model Interaksi Komputer Untuk Masyarakat ButaAksara Melalui Pembelajaran Aksara",,"Prosiding Snatika, ISBN","researchgate.net","https://www.researchgate.net/profile/Norbertus_Saptadi/publication/332103340_Model_Interaksi_Komputer_Untuk_Masyarakat_Buta_Aksara_Melaljui_Pembelajaran_Aksara_Desember_2015/links/5ca02c88a6fdccd4604595f7/Model-Interaksi-Komputer-Untuk-Masyarakat-Buta-Aksara-Melaljui-Pembelajaran-Aksara-Desember-2015.pdf","https://scholar.google.com/scholar?cites=1352184640871602576&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-13","PDF","","","",,,,,1,0.00,1,1,
0,"IP Ganiartha, L Liliana, KR Purba","Media Interaktif Pembelajaran Sistem Pernapasan Manusia",2015,"Jurnal Infra","publication.petra.ac.id","http://publication.petra.ac.id/index.php/teknik-informatika/article/view/3228","",7,"2019-11-13","","","","",,,,,0,0.00,0,3,4
5,"S Defiyanti","Penentuan peminatan tugas akhir mahasiswa teknik informatika unsika",2015,"Majalah Ilmiah SOLUSI","journal.unsika.ac.id","https://journal.unsika.ac.id/index.php/solusi/article/view/168","https://scholar.google.com/scholar?cites=13617683558780186582&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-11-13","","","","",,,,,5,1.25,5,1,4
0,"YNP Kwarrie, L Liliana, KR Purba","Media Interaktif Pembelajaran Sistem Peredaran Darah Manusia",2015,"Jurnal Infra","publication.petra.ac.id","http://publication.petra.ac.id/index.php/teknik-informatika/article/view/3149","",9,"2019-11-13","","","","",,,,,0,0.00,0,3,4
0,"AQS Kom, M Kom","Web Applikasi Dashboard Untuk Evaluasi Human Computer Interaction dan Usability",,"academia.edu","","http://www.academia.edu/download/36693154/Jurnal_V_DASHBOARD.pdf","",10,"2019-11-13","PDF","","","",,,,,0,0.00,0,2,
3,"S Saifulloh, N Asnawi","Evaluasi Desain Antarmuka Dengan Pendekatan Kemudahan Penggunaan (Studi Kasus Mobile App Sport Galaxy Center)",2015,"Data Manajemen dan Teknologi Informasi …","ojs.amikom.ac.id","http://ojs.amikom.ac.id/index.php/dasi/article/view/1101","https://scholar.google.com/scholar?cites=15974425057088766617&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-11-13","","","","",,,,,3,0.75,2,2,4
0,"M Po","Analisis dan evaluasi rancangan tampilan antarmuka pengguna e-learning program studi sistem informasi universitas multimedia nusantara",2015,"","kc.umn.ac.id","http://kc.umn.ac.id/1767/","",12,"2019-11-13","","","","",,,,,0,0.00,0,1,4
21,"P Savitri, M Ispani","Review Desain Interface Aplikasi SOPPPOS Menggunakan Evaluasi Heuristik",2015,"Simetris: Jurnal Teknik Mesin, Elektro dan Ilmu …","jurnal.umk.ac.id","https://jurnal.umk.ac.id/index.php/simet/article/view/243","https://scholar.google.com/scholar?cites=4300628156350015810&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-11-13","","","","",,,,,21,5.25,11,2,4
0,"A Saeppani","Penerapan Kecerdasan Buatan Dalam Game Untuk Merespon Emosi Menggunakan Teks dan Logika Fuzzy",2015,"Infoman's: Jurnal Ilmu-ilmu …","ejournal.stmik-sumedang.ac.id","http://ejournal.stmik-sumedang.ac.id/index.php/infomans/article/view/61","",14,"2019-11-13","","","","",,,,,0,0.00,0,1,4
0,"N Friska Fajar","PENGEMBANGAN DAN PENERAPAN MEDIA PEMBELAJARAN TEMATIK PENDIDIKAN AGAMA ISLAM DAN BUDI PEKERTI BERBASIS MULTIMEDIA DI SD NEGRI …",2015,"","eprints.uad.ac.id","http://eprints.uad.ac.id/9026/6/KP_11018253_JUDUL.pdf","",15,"2019-11-13","","","","",,,,,0,0.00,0,1,4
0,"I Indrajani","Analisis dan Perancangan Aplikasi Edc Gateway",2015,"Seminar Nasional Informatika (SEMNASIF)","jurnal.upnyk.ac.id","http://jurnal.upnyk.ac.id/index.php/semnasif/article/view/741","",16,"2019-11-13","","","","",,,,,0,0.00,0,1,4
3,"AS Afrizal","Aplikasi Pembelajaran Matematika Interaktif Berbasis Multimedia Tingkat Pendidikan Sekolah Dasar Kelas I (Satu)",2015,"Jurnal TIPS: Jurnal Teknologi Informasi dan …","jurnal.polsky.ac.id","http://jurnal.polsky.ac.id/index.php/tips/article/view/75","https://scholar.google.com/scholar?cites=980105215774427228&as_sdt=2005&sciodt=0,5&hl=en",17,"2019-11-13","","","","",,,,,3,0.75,3,1,4
0,"RNUR ANSORI, B Sumanto","Kendali Lengan Robot Dengan Gerakan Tangan Berbasis Jaringan Nirkabel",2015,"","etd.repository.ugm.ac.id","http://etd.repository.ugm.ac.id/index.php?act=view&buku_id=82298&mod=penelitian_detail&sub=PenelitianDetail&typ=html","",18,"2019-11-13","","","","",,,,,0,0.00,0,2,4
2,"P Paskalis, H Hidayati…","Implementasi User Centered Design Untuk Merancang Antarmuka Sistem Informasi Eksekutif Pada Pt Pos Indonesia",2015,"eProceedings …","… .telkomuniversity.ac.id","https://libraryeproceeding.telkomuniversity.ac.id/index.php/appliedscience/article/download/291/273","https://scholar.google.com/scholar?cites=11882819614056169380&as_sdt=2005&sciodt=0,5&hl=en",19,"2019-11-13","PDF","","","",,,,,2,0.50,1,3,4
0,"AH Wijaya, F Fransisca","Aplikasi Edukasi Biologi Tentang Sistem Reproduksi Manusia Berbasis Flash CS3 di SMP Buddhi Tangerang",2015,"Jurnal Sisfokom (Sistem Informasi …","jurnal.atmaluhur.ac.id","http://jurnal.atmaluhur.ac.id/index.php/sisfokom/article/view/108","",20,"2019-11-13","","","","",,,,,0,0.00,0,2,4
3,"B Yulianto, R Layona","Aplikasi pencarian tempat wisata berbasiskan GPS dengan metode radius dan rating",2015,"ComTech: Computer, Mathematics and …","journal.binus.ac.id","https://journal.binus.ac.id/index.php/comtech/article/view/2296","https://scholar.google.com/scholar?cites=1819668266458968506&as_sdt=2005&sciodt=0,5&hl=en",21,"2019-11-13","","","","",,,,,3,0.75,2,2,4
0,"N Fadillah","Pemodelan Viseme dinamis 3D untuk Bahasa Indonesia",2015,"","repository.its.ac.id","http://repository.its.ac.id/63302/","",22,"2019-11-13","","","","",,,,,0,0.00,0,1,4
0,"HE Nugroho, TIUK Indonesia","PEMBANGUNAN SISTEM PENGENALAN HURUF BRAILLE INTERAKTIF BERBASIS MOBILE DI SLBN A CITEUREUP",,"elib.unikom.ac.id","","https://elib.unikom.ac.id/files/disk1/672/jbptunikompp-gdl-hardiyansa-33575-9-unikom_h-a.pdf","",23,"2019-11-13","PDF","","","",,,,,0,0.00,0,2,
0,"G Nugraha, H Nugroho…","Pengenalan Isyarat Tangan Menggunakan Algoritma Pyramidal Lucas Kanade Dan Histogram Of Oriented Gradients",2015,"eProceedings …","… .telkomuniversity.ac.id","https://libraryeproceeding.telkomuniversity.ac.id/index.php/engineering/article/view/1348","",24,"2019-11-13","","","","",,,,,0,0.00,0,3,4
1,"PC Siswipraptini","Penentuan Tingkat Daya Dukung Implementasi Aplikasi Simulasi Akar Persamaan Iterasi Satu Titik Mata Kuliah Metode Numerik di STT PLN",2015,"JURNAL TEKNIK INFORMATIKA","journal.uinjkt.ac.id","http://journal.uinjkt.ac.id/index.php/ti/article/view/1933","https://scholar.google.com/scholar?cites=7824376759358032753&as_sdt=2005&sciodt=0,5&hl=en",25,"2019-11-13","","","","",,,,,1,0.25,1,1,4
0,"A HANDOKO","PEMBUATAN GAME EDUKASI “ANEKA SATWA LANGKA INDONESIA” BERBASIS ANDROID",2015,"","repository.atmaluhur.ac.id","https://repository.atmaluhur.ac.id/handle/123456789/669","",26,"2019-11-13","","","","",,,,,0,0.00,0,1,4
0,"G Wijayanti","ANALISIS KEPUASAN PELANGAN PADA CV. ASTERINDO KOMPUTER PONTIANAK",2015,"FAKULTAS EKONOMI","repository.unmuhpnk.ac.id","http://repository.unmuhpnk.ac.id/215/","",27,"2019-11-13","","","","",,,,,0,0.00,0,1,4
0,"MK Sabariah, V Effendy","RENCANA PEMBELAJARAN SEMESTER (RPS)",,"sonia.soc.telkomuniversity.ac.id","","https://sonia.soc.telkomuniversity.ac.id/cdn/rps/S1%20Teknik%20Informatika/MK%20Wajib/Semester%203/CSG2C3%20Interaksi%20Manusia%20dan%20Komputer.pdf","",28,"2019-11-13","PDF","","","",,,,,0,0.00,0,2,
0,"U Dhany","LKP: Rancang Bangun Aplikasi Perhitungan SHU Pada Koperasi Tani Sumber Manis Berbasis Website",2015,"","repository.dinamika.ac.id","http://repository.dinamika.ac.id/id/eprint/1289/","",29,"2019-11-13","","","","",,,,,0,0.00,0,1,4
0,"MIU AE, E Ernawati, FF Coastera","Rancang Bangun Augmented Reality dengan Menggunakan Multiple Marker untuk Peragaan Pergerakan Model Kerangka Tubuh Manusia",2015,"Rekursif: Jurnal Informatika","ejournal.unib.ac.id","https://ejournal.unib.ac.id/index.php/rekursif/article/view/749","",30,"2019-11-13","","","","",,,,,0,0.00,0,3,4
1,"S Amelia, H Kristanto","Program Bantu Layanan Pada Bagian Proses Penerbitan Buku Umum Studi Kasus: Penerbit Andi",2015,"Jurnal Eksplorasi Karya Sistem Informasi dan …","ti.ukdw.ac.id","https://ti.ukdw.ac.id/ojs/index.php/eksis/article/view/373","https://scholar.google.com/scholar?cites=4682830702068488859&as_sdt=2005&sciodt=0,5&hl=en",31,"2019-11-13","","","","",,,,,1,0.25,1,2,4
0,"M Hamdan, AA Alkodri","Marine Fuel Management Berbasis Android",2015,"Jurnal Sisfokom (Sistem Informasi …","jurnal.atmaluhur.ac.id","http://jurnal.atmaluhur.ac.id/index.php/sisfokom/article/view/198","",32,"2019-11-13","","","","",,,,,0,0.00,0,2,4
0,"G Nugraha, I Hertog Nugroho, TAB Wirayuda","Pengenalan Isyarat Tangan dengan Algoritma Pyramidal Lucas Kanade dan Histogram of Oriented Gradients Hand Gesture Recognition using Pyramidal …",,"","","","",33,"2019-11-13","CITATION","","","",,,,,0,0.00,0,3,
1,"D Apriliana","Sistem Informasi Penggajian Karyawan Pada Koperasi Citra Lestari Makmur Magetan Menggunakan VB 6.0 dan Ms. Access",2015,"","eprints.umpo.ac.id","http://eprints.umpo.ac.id/1046/","https://scholar.google.com/scholar?cites=8675276152752827614&as_sdt=2005&sciodt=0,5&hl=en",34,"2019-11-13","","","","",,,,,1,0.25,1,1,4
0,"A Khottuzaroh","Rancang Bangun Aplikasi Media Pembelajaran Interaktif Pintar Membaca Menggunakan Macromedia Flash pada PAUD Roudhotul Wildan",2015,"","eprints.umk.ac.id","http://eprints.umk.ac.id/4438/","",35,"2019-11-13","","","","",,,,,0,0.00,0,1,4
1,"M Awaludin, RS Wahono","Penerapan Metode Distance Transform Pada Linear Discriminant Analysis Untuk Kemunculan Kulit Pada Deteksi Kulit",2015,"Journal of Intelligent Systems","journal.ilmukomputer.org","http://www.journal.ilmukomputer.org/index.php/jis/article/view/32","https://scholar.google.com/scholar?cites=15907534554800503576&as_sdt=2005&sciodt=0,5&hl=en",36,"2019-11-13","","","","",,,,,1,0.25,1,2,4
0,"PMI SISTEM","REKAPITULASI DATA KERAGAAN KOPERASI”.",,"repository.unpas.ac.id","","http://repository.unpas.ac.id/26723/","",37,"2019-11-13","","","","",,,,,0,0.00,0,1,
0,"P Afeksi","STUDY AWAL: PERSONALISASI AFEKSI ELEARNING BERBASIS USER EXPERIENCE",2015,"Jurnal Sistem Informasi Dan Bisnis Cerdas Vol","researchgate.net","https://www.researchgate.net/profile/Djoko_Setyohadi/publication/308919487_STUDY_AWAL_PERSONALISASI_AFEKSI_ELEARNING_BERBASIS_USER_EXPERIENCE/links/57f7a1f608ae886b898348e1/STUDY-AWAL-PERSONALISASI-AFEKSI-ELEARNING-BERBASIS-USER-EXPERIENCE.pdf","",38,"2019-11-13","PDF","","","",,,,,0,0.00,0,1,4
0,"I Indrajani","Pengembangan Sistem Informasi Pendebetan Biaya Token",2015,"Seminar Nasional Informatika (SEMNASIF)","jurnal.upnyk.ac.id","http://jurnal.upnyk.ac.id/index.php/semnasif/article/view/768","",39,"2019-11-13","","","","",,,,,0,0.00,0,1,4
