Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
3,"JJ Masudara, YDY Rindengan…","Sistem Informasi Geografis Perumahan Di Kota Manado Berbasis Web",2015,"Jurnal Teknik …","ejournal.unsrat.ac.id","https://ejournal.unsrat.ac.id/index.php/informatika/article/view/9954","https://scholar.google.com/scholar?cites=16632016543333957987&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-15","","","","",,,,,3,0.75,1,3,4
3,"GA Syaripudin, R Cahyana","Pengembangan Aplikasi Web untuk Pengajuan Cuti Pegawai Secara Online",2015,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://www.jurnal.sttgarut.ac.id/index.php/algoritma/article/view/246","https://scholar.google.com/scholar?cites=3220388063271734762&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-15","","","","",,,,,3,0.75,2,2,4
3,"EF Aziz, DJ Damiri, DDS Fatimah","Perancangan sistem pakar diagnosis penyakit syaraf pada wajah berbasis web",2015,"Jurnal Algoritma","sttgarut.ac.id","http://sttgarut.ac.id/jurnal/index.php/algoritma/article/view/135","https://scholar.google.com/scholar?cites=3912873390375134267&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-15","","","","",,,,,3,0.75,1,3,4
1,"A Aziz, T Tampati","Analisis Web Server untuk Pengembangan Hosting Server Institusi: Pembandingan Kinerja Web Server Apache dengan Nginx",2015,"MULTINETICS","jurnal.pnj.ac.id","http://jurnal.pnj.ac.id/index.php/multinetics/article/view/1067","https://scholar.google.com/scholar?cites=9449354932915064030&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-15","","","","",,,,,1,0.25,1,2,4
1,"IM Wirawan, A Hamdan","DESAIN DAN IMPLEMENTASI SISTEM INFORMASI MANAJEMEN EKSTRAKURIKULER BERBASIS WEB DI SMA NEGERI 1 SAMPANG",2015,"TEKNO","journal.um.ac.id","http://journal.um.ac.id/index.php/tekno/article/view/4664","https://scholar.google.com/scholar?cites=4415458710159341988&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-15","","","","",,,,,1,0.25,1,2,4
1,"O Soleh, ND Prasetyo, T Yuniati","Perancangan Sistem Sebaran Lokasi Pemerintahan Dengan Konsep Sistem Informasi Geografis Berbasis Web Pada Pemerintahan Kota Tangerang",2015,"SEMNASTEKNOMEDIA …","ojs.amikom.ac.id","http://ojs.amikom.ac.id/index.php/semnasteknomedia/article/view/783","https://scholar.google.com/scholar?cites=12284573575869590191&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-15","","","","",,,,,1,0.25,0,3,4
2,"DO Sihombing","Perancangan Aplikasi Web Untuk Pencarian Lokasi Dan Rute Rumah Sakit Berbasis Google Maps API",2015,"Jurnal Khatulistiwa Informatika","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/index.php/jki/article/view/99","https://scholar.google.com/scholar?cites=6883805103721621657&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-15","","","","",,,,,2,0.50,2,1,4
1,"IR Munthe","Sistem Inventaris Berbasis WEB pada Gudang Perusahaan",2015,"INFORMATIKA","ojs.amik-labuhanbatu.ac.id","http://ojs.amik-labuhanbatu.ac.id/index.php/JIFOR/article/view/34","https://scholar.google.com/scholar?cites=15586414943098810235&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-15","","","","",,,,,1,0.25,1,1,4
1,"A Mubarok, MC Kurniawan","Aplikasi Ujian Online Pada SMK Ma'Arif Bandung Berbasis Web",2015,"Jurnal Informatika","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/ejurnal/index.php/ji/article/view/89","https://scholar.google.com/scholar?cites=4722669678354814077&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-15","","","","",,,,,1,0.25,1,2,4
2,"B Utomo","Rekomendasi Film Berbasis Web Pada Bioskop Mini Menggunakan Algoritma Nearest-neighbor",2015,"","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti2/article/view/3783","https://scholar.google.com/scholar?cites=367842091133560172&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-15","","","","",,,,,2,0.50,2,1,4
