Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
41,"VM Barus, M Mesran, S Suginam…","Sistem pakar untuk mendiagnosis hama pada tanaman jambu biji menggunakan metode bayes",2017,"Jurnal Ilmiah …","ejurnal.amikstiekomsu.ac.id","https://ejurnal.amikstiekomsu.ac.id/index.php/infotek/article/view/97","https://scholar.google.com/scholar?cites=11251866580196720298&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-03","","","","",,,,,41,20.50,10,4,2
40,"RR Fanny, NA Hasibuan…","Perancangan Sistem Pakar Diagnosa Penyakit Asidosis Tubulus Renalis Menggunakan Metode Certainty Factor Dengan Penulusuran Forward Chaining",2017,"JURNAL MEDIA …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/mib/article/view/316","https://scholar.google.com/scholar?cites=2248665946952197068&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-03","","","","",,,,,40,20.00,13,3,2
19,"A Wanto, AP Windarto","Analisis Prediksi Indeks Harga Konsumen Berdasarkan Kelompok Kesehatan Dengan Menggunakan Metode Backpropagation",2017,"SinkrOn","jurnal.polgan.ac.id","http://jurnal.polgan.ac.id/index.php/sinkron/article/view/76","https://scholar.google.com/scholar?cites=1937599139335938934&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-03","","","","",,,,,19,9.50,10,2,2
12,"BF Yanto, I Werdiningsih…","Aplikasi Sistem Pakar Diagnosa Penyakit Pada Anak Bawah Lima Tahun Menggunakan Metode Forward Chaining",2017,"Journal of Information …","e-journal.unair.ac.id","https://e-journal.unair.ac.id/JISEBI/article/view/3613","https://scholar.google.com/scholar?cites=10561788835362699765&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-03","","","","",,,,,12,6.00,4,3,2
30,"AP Windarto","Implementasi Jst Dalam Menentukan Kelayakan Nasabah Pinjaman Kur Pada Bank Mandiri Mikro Serbelawan Dengan Metode Backpropogation",2017,"J-SAKTI (Jurnal Sains Komputer dan Informatika)","tunasbangsa.ac.id","http://www.tunasbangsa.ac.id/ejurnal/index.php/jsakti/article/view/25","https://scholar.google.com/scholar?cites=8749882219887360816&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-03","","","","",,,,,30,15.00,30,1,2
14,"MF Rahadian, A Suyatno, S Maharani","Penerapan Metode Finite State Machine Pada Game “The Relationship”",2017,"","osf.io","https://osf.io/preprints/inarxiv/jfh3n/","https://scholar.google.com/scholar?cites=9010497724995124225&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-03","","","","",,,,,14,7.00,5,3,2
15,"AD Limantara, SW Winarto, SW Mudjanarko","SISTEM PAKAR PEMILIHAN MODEL PERBAIKAN PERKERASAN LENTURBERDASARKAN INDEKS KONDISI PERKERASAN (PCI)",2017,"Prosiding Semnastek","jurnal.umj.ac.id","https://jurnal.umj.ac.id/index.php/semnastek/article/view/1807","https://scholar.google.com/scholar?cites=8595916422298528875&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-03","","","","",,,,,15,7.50,5,3,2
12,"SW Nasution, NA Hasibuan…","Sistem Pakar Diagnosa Anoreksia Nervosa Menerapkan Metode Case Based Reasoning",2017,"KOMIK (Konferensi …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/komik/article/view/472","https://scholar.google.com/scholar?cites=11367855346560036258&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-03","","","","",,,,,12,6.00,4,3,2
1,"AA Yunanto, D Herumurti, I Kuswardayan","Kecerdasan Buatan Pada Game Edukasi Untuk Pembelajaran Bahasa Inggris Berbasis Pendekatan Heuristik Similaritas",2017,"Jurnal Sistem dan Informatika","neliti.com","https://www.neliti.com/publications/131372/kecerdasan-buatan-pada-game-edukasi-untuk-pembelajaran-bahasa-inggris-berbasis-p","https://scholar.google.com/scholar?cites=18107197435134468419&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-03","","","","",,,,,1,0.50,0,3,2
1,"D Herumurti, I Kuswardayan","Analisis Perbandingan Kecerdasan Buatan pada Computer Player dalam Mengambil Keputusan pada Game Battle RPG",2017,"JUTI: Jurnal Ilmiah Teknologi …","juti.if.its.ac.id","http://juti.if.its.ac.id/index.php/juti/article/view/671","https://scholar.google.com/scholar?cites=1302744881524228566&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-03","","","","",,,,,1,0.50,1,2,2
2,"IMA Wirawan, S Kom","Metode Penalaran Dalam Kecerdasan Buatan",2017,"","Depok","","https://scholar.google.com/scholar?cites=9260774755855369515&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-07-03","CITATION","","","",,,,,2,1.00,1,2,2
12,"M Minarni, I Warman, W Handayani","Case-Based Reasoning (Cbr) Pada Sistem Pakar Identifikasi Hama Dan Penyakit Tanaman Singkong Dalam Usaha Meningkatkan Produktivitas Tanaman Pangan",2017,"Jurnal Teknoif","ejournal.itp.ac.id","https://ejournal.itp.ac.id/index.php/tinformatika/article/view/634","https://scholar.google.com/scholar?cites=10453078996819919160&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-07-03","","","","",,,,,12,6.00,4,3,2
5,"MR Djalal, F Faisal","Intelligent Fuzzy Logic-Cuckoo Search Algorithm Method for Short-Term Electric Load Forecasting in 150 kV Sulselrabar System",2017,"Lontar Komputer: Jurnal Ilmiah Teknologi …","ojs.unud.ac.id","https://ojs.unud.ac.id/index.php/lontar/article/view/34446","https://scholar.google.com/scholar?cites=5526752286121213008&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-07-03","","","","",,,,,5,2.50,3,2,2
55,"DL Kurniasih","Sistem pendukung keputusan pemilihan laptop dengan metode TOPSIS",2017,"Pelita Informatika: Informasi dan …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/pelita/article/view/142","https://scholar.google.com/scholar?cites=7281956806329076013&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-07-03","","","","",,,,,55,27.50,55,1,2
4,"S Solikhun, M Safii, A Trisno","Jaringan Saraf Tiruan Untuk Memprediksi Tingkat Pemahaman Sisiwa Terhadap Matapelajaran Dengan Menggunakan Algoritma Backpropagation",2017,"J-SAKTI (Jurnal Sains …","ejurnal.tunasbangsa.ac.id","http://ejurnal.tunasbangsa.ac.id/index.php/jsakti/article/view/26","https://scholar.google.com/scholar?cites=6822212090293701750&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-07-03","","","","",,,,,4,2.00,1,3,2
3,"A Suryadi","PERANCANGAN APLIKASI GAME EDUKASI MENGGUNAKAN MODEL WATERFALL",2017,"JURNAL PETIK","journal.institutpendidikan.ac.id","https://journal.institutpendidikan.ac.id/index.php/petik/article/download/352/356","https://scholar.google.com/scholar?cites=8981261603523773136&as_sdt=2005&sciodt=0,5&hl=en",16,"2019-07-03","PDF","","","",,,,,3,1.50,3,1,2
28,"NA Hasibuan, H Sunandar, S Alas…","Sistem Pakar Mendiagnosa Penyakit Kaki Gajah Menggunakan Metode Certainty Factor",2017,"Jurasik (Jurnal Riset …","tunasbangsa.ac.id","http://tunasbangsa.ac.id/ejurnal/index.php/jurasik/article/view/16","https://scholar.google.com/scholar?cites=10716740928476101588&as_sdt=2005&sciodt=0,5&hl=en",17,"2019-07-03","","","","",,,,,28,14.00,7,4,2
3,"GAD Sugiharni, DGH Divayana","Pemanfaatan metode forward chaining dalam pengembangan sistem pakar pendiagnosa kerusakan televisi berwarna",2017,"Jurnal Nasional …","ejournal.undiksha.ac.id","http://ejournal.undiksha.ac.id/index.php/janapati/article/view/9926","https://scholar.google.com/scholar?cites=7653447003846460512&as_sdt=2005&sciodt=0,5&hl=en",18,"2019-07-03","","","","",,,,,3,1.50,2,2,2
37,"YL Nasution, M Mesran…","Sistem Pakar Untuk Mendiagnosis Penyakit Tumor Otak Menggunakan Metode Certainty Factor (CF)",2017,"Jurnal Ilmiah …","ejurnal.amikstiekomsu.ac.id","https://ejurnal.amikstiekomsu.ac.id/index.php/infotek/article/view/98","https://scholar.google.com/scholar?cites=18343329279670512684&as_sdt=2005&sciodt=0,5&hl=en",19,"2019-07-03","","","","",,,,,37,18.50,12,3,2
31,"RP Tanjung, M Mesran","Sistem Pakar Mendeteksi Kerusakan Mesin Las Inverter Dengan Metode Certaintyfactor",2017,"Jurnal Ilmiah INFOTEK","ejurnal.amikstiekomsu.ac.id","https://ejurnal.amikstiekomsu.ac.id/index.php/infotek/article/view/96","https://scholar.google.com/scholar?cites=6742770963360544145&as_sdt=2005&sciodt=0,5&hl=en",20,"2019-07-03","","","","",,,,,31,15.50,16,2,2
3,"GR Meliani, A Suryadi","GAME ARTIFICIAL INTELEGENT: RAM CITY TOWER DENGAN ALGORITMA A",2017,"Jurnal Petik","journal.institutpendidikan.ac.id","https://journal.institutpendidikan.ac.id/index.php/petik/article/viewFile/148/167","https://scholar.google.com/scholar?cites=9448372834097055607&as_sdt=2005&sciodt=0,5&hl=en",21,"2019-07-03","PDF","","","",,,,,3,1.50,2,2,2
2,"AP Windarto, D Hartama, N Dalimunthe","Model Arsitektur Backpropogation Dalam Memprediksi Faktor Tunggakan Uang Kuliah (Studi Kasus AMIK Tunas Bangsa)",2017,"Seminar Nasional Multidisiplin","osf.io","https://osf.io/h4xbc/download/?format=pdf","https://scholar.google.com/scholar?cites=17810070405042962456&as_sdt=2005&sciodt=0,5&hl=en",22,"2019-07-03","PDF","","","",,,,,2,1.00,1,3,2
1,"EL Febrianti, T Christi","Peneraan Forward Chaining Untuk Mendianogsa Penyakit Malaria Dan Pencegahanya Berbasis Web",2017,"JURTEKSI","jurnal.stmikroyal.ac.id","https://jurnal.stmikroyal.ac.id/index.php/jurteksi/article/view/32","https://scholar.google.com/scholar?cites=15184498642317523486&as_sdt=2005&sciodt=0,5&hl=en",23,"2019-07-03","","","","",,,,,1,0.50,1,2,2
22,"M Maharani, NA Hasibuan…","IMPLEMENTASI DATA MINING UNTUK PENGATURAN LAYOUT MINIMARKET DENGAN MENERAPKAN ASSOCIATION RULE",2017,"JURIKOM (Jurnal …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/jurikom/article/view/686","https://scholar.google.com/scholar?cites=8848929241812160027&as_sdt=2005&sciodt=0,5&hl=en",24,"2019-07-03","","","","",,,,,22,11.00,7,3,2
