Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
7,"EP Cynthia, E Ismanto","Jaringan Syaraf Tiruan Algoritma Backpropagation Dalam Memprediksi Ketersediaan Komoditi Pangan Provinsi Riau",2017,"Seminar Nasional Teknologi …","ejournal.uin-suska.ac.id","http://ejournal.uin-suska.ac.id/index.php/SNTIKI/article/view/3306","https://scholar.google.com/scholar?cites=7232660939290292654&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-28","","","","",,,,,7,3.50,4,2,2
6,"YD Lestari","Jaringan Syaraf Tiruan Untuk Prediksi Penjualan Jamur Menggunakan Algoritma Backropagation",2017,"Journal Information System Development …","ejournal.medan.uph.edu","http://ejournal.medan.uph.edu/index.php/isd/article/view/88","https://scholar.google.com/scholar?cites=11229021355938314006&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-28","","","","",,,,,6,3.00,6,1,2
6,"AS Somantri, E Darmawati…","IDENTIFIKASI MUTU FISIK BERAS DENGAN MENGGUNAKAN TEKNOLOGI PENGOLAHAN CITRA DAN JARINGAN SYARAF TIRUAN (Identification of physical …",2017,"Jurnal Penelitian …","ejurnal.litbang.pertanian.go.id","http://ejurnal.litbang.pertanian.go.id/index.php/jpasca/article/view/2465","https://scholar.google.com/scholar?cites=15537546003278951627&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-28","","","","",,,,,6,3.00,2,3,2
4,"A Jading, N Bintoro, L Sutiarso…","Model jaringan syaraf tiruan untuk memprediksi kadar air bahan pada pneumatic conveying recirculated dryer",2017,"Journal of Agroindustrial …","jai.ipb.ac.id","http://jai.ipb.ac.id/index.php/jurnaltin/article/view/18233","https://scholar.google.com/scholar?cites=9394559148838412789&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-28","","","","",,,,,4,2.00,1,4,2
4,"S Amalia","Pengenalan Digit 0 Sampai 9 Menggunakan Ekstraksi Ciri MFCC dan Jaringan Syaraf Tiruan Backpropagation",2017,"Jurnal Teknik Elektro-ITP","ejournal.itp.ac.id","https://ejournal.itp.ac.id/index.php/telektro/article/view/3133601","https://scholar.google.com/scholar?cites=3794461094019156973&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-28","","","","",,,,,4,2.00,4,1,2
4,"R Risnawati, M Handayani","penerapan Jaringan Saraf Tiruan Untuk Proyeksi Logistik Berdasarkan Prediksi Pasien Menggunakan Algoritma Backpropagation",2017,"JURTEKSI","jurnal.stmikroyal.ac.id","https://jurnal.stmikroyal.ac.id/index.php/jurteksi/article/view/20","https://scholar.google.com/scholar?cites=4956738305971921903&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-28","","","","",,,,,4,2.00,2,2,2
3,"F Azmi","Analisis Learning Jaringan RBF (Radial Basis Function Network) pada Pengenalan Pola Alfanumerik",2017,"Jurnal TIMES","stmik-time.ac.id","http://stmik-time.ac.id/ejournal/index.php/jurnalTIMES/article/view/554","https://scholar.google.com/scholar?cites=3389104583949605657&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-28","","","","",,,,,3,1.50,3,1,2
2,"E Riyanto","Peramalan Harga Saham Menggunakan Jaringan Syaraf Tiruan Secara Supervised Learning Dengan Algoritma Backpropagation",2017,"Jurnal Informatika Upgris","journal.upgris.ac.id","http://journal.upgris.ac.id/index.php/JIU/article/view/1899","https://scholar.google.com/scholar?cites=17342633347189081175&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-28","","","","",,,,,2,1.00,2,1,2
2,"M Yanto","Penerapan Jaringan Syaraf Tiruan Dengan Algoritma Perceptron Pada Pola Penentuan Nilai Status Kelulusan Sidang Skripsi",2017,"Jurnal TeknoIf","ejournal.itp.ac.id","https://ejournal.itp.ac.id/index.php/tinformatika/article/view/855","https://scholar.google.com/scholar?cites=13392974607489993117&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-28","","","","",,,,,2,1.00,2,1,2
2,"MCC Utomo, WF Mahmudy, S Anam","Kombinasi Logika Fuzzy dan Jaringan Syaraf Tiruan untuk Prakiraan Curah Hujan Timeseries di Area Puspo–Jawa Timur",2017,"Jurnal Teknologi Informasi …","researchgate.net","https://www.researchgate.net/profile/Wayan_Mahmudy/publication/319496653_Kombinasi_Logika_Fuzzy_dan_Jaringan_Syaraf_Tiruan_untuk_Prakiraan_Curah_Hujan_Timeseries_di_Area_Puspo_-_Jawa_Timur/links/59cfa5a14585150177ee1d01/Kombinasi-Logika-Fuzzy-dan-Jaringan-Syaraf-Tiruan-untuk-Prakiraan-Curah-Hujan-Timeseries-di-Area-Puspo-Jawa-Timur.pdf","https://scholar.google.com/scholar?cites=13113670083396848095&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-28","PDF","","","",,,,,2,1.00,1,3,2
