Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
88,"PD Astuti","Sistem Informasi Penjualan Obat Pada Apotek Jati Farma Arjosari",2017,"Speed-sentra penelitian engineering dan edukasi","speed.web.id","http://speed.web.id/ejournal/index.php/Speed/article/view/253","https://scholar.google.com/scholar?cites=5155680060624074932&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-25","","","","",,,,,88,44.00,88,1,2
43,"AN Cahyanti, BE Purnama","Pembangunan Sistem Informasi Manajemen Puskesmas Pakis Baru Nawangan",2017,"Speed-Sentra Penelitian Engineering …","speed.web.id","http://speed.web.id/ejournal/index.php/speed/article/view/222/217","https://scholar.google.com/scholar?cites=9999408684103836041&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-25","PDF","","","",,,,,43,21.50,22,2,2
31,"AL Setyabudhi","Perancangan Sistem Informasi Pengolahan Data Absensi dan Pengambilan Surat Cuti Kerja Berbasis Web",2017,"JR: JURNAL RESPONSIVE Teknik …","ojs.stt-ibnusina.ac.id","https://ojs.stt-ibnusina.ac.id/index.php/JR/article/view/84","https://scholar.google.com/scholar?cites=2435981694957997247&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-25","","","","",,,,,31,15.50,31,1,2
28,"EB Susilowati, BE Purnama","Analisis Dan Perancangan Sistem Informasi Pasien Rumah Sakit Umum Nirmala Suri Sukoharjo",2017,"Speed-Sentra Penelitian Engineering …","speed.web.id","http://speed.web.id/ejournal/index.php/Speed/article/view/240","https://scholar.google.com/scholar?cites=16272084019153369352&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-25","","","","",,,,,28,14.00,14,2,2
2923,"HM Jogiyanto","Analisis dan Desain (Sistem Informasi Pendekatan Terstruktur Teori dan Praktek Aplikasi Bisnis)",2017,"","repository.pelitabangsa.ac.id","http://repository.pelitabangsa.ac.id/xmlui/handle/123456789/429","https://scholar.google.com/scholar?cites=13876095413024029808&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-25","CITATION","","","",,,,,2923,1461.50,2923,1,2
24,"GW Sasmito","Penerapan Metode Waterfall Pada Desain Sistem Informasi Geografis Industri Kabupaten Tegal",2017,"Jurnal Informatika: Jurnal Pengembangan …","ejournal.poltektegal.ac.id","http://ejournal.poltektegal.ac.id/index.php/informatika/article/view/435","https://scholar.google.com/scholar?cites=14684352138555665880&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-25","","","","",,,,,24,12.00,24,1,2
26,"O Veza","Perancangan Sistem Informasi Inventory Data Barang Pada Pt. Andalas Berlian Motors (Studi Kasus: PT Andalas Berlian Motors Bukit Tinggi)",2017,"Jurnal Teknik Ibnu Sina JT-IBSI","stt-ibnusina.ac.id","http://stt-ibnusina.ac.id/ojs/index.php/JT-IBSI/article/view/63","https://scholar.google.com/scholar?cites=5497706576995987614&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-25","","","","",,,,,26,13.00,26,1,2
17,"A Aryanto","Pembuatan Sistem Informasi Perpustakaan Smp Muhammadiyah 7 Surakarta",2017,"Speed-Sentra Penelitian Engineering dan Edukasi","speed.web.id","http://speed.web.id/ejournal/index.php/speed/article/view/219","https://scholar.google.com/scholar?cites=15123059194316670680&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-25","","","","",,,,,17,8.50,17,1,2
47,"DL Kurniasih","Sistem pendukung keputusan pemilihan laptop dengan metode TOPSIS",2017,"Pelita Informatika: Informasi dan …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/pelita/article/view/142","https://scholar.google.com/scholar?cites=7281956806329076013&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-25","","","","",,,,,47,23.50,47,1,2
17,"S Mulyani","Sistem Informasi Manajemen Rumah Sakit: Analisis dan Perancangan",2017,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=k7rPDgAAQBAJ&oi=fnd&pg=PP1&dq=%22sistem+informasi%22&ots=vXkMFu1Gvd&sig=jtxk3et5FurN1ATIunjcE8Oa1yc","https://scholar.google.com/scholar?cites=12167395298778542517&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-25","BOOK","","","",,,,,17,8.50,17,1,2
