Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1,"IK Buana, I Komang","Aplikasi Untuk Menggerakan Cursor Dengan Deteksi Kepala Secara Real-Time Menggunakan Metode Optical Flow Dan Sift",2017,"Jurnal Sistem dan Informatika","neliti.com","https://www.neliti.com/citations/139755/bib","https://scholar.google.com/scholar?cites=1904691485151434625&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-13","","","","",,,,,1,0.50,1,2,2
1,"RF Siregar","Interaksi Manusia Dan Robot Berbasis GUI (Graphical User Interface)",2017,"","repository.umy.ac.id","http://repository.umy.ac.id/handle/123456789/10085","https://scholar.google.com/scholar?cites=8128567171315979853&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-13","","","","",,,,,1,0.50,1,1,2
0,"D Yuliarto","MODEL GOMS APLIKASI MOBILE INDIHOME PADA TINJAUAN MODEL PENGGUNA DALAM INTERAKSI MANUSIA DAN KOMPUTER",,"academia.edu","","http://www.academia.edu/download/55321649/Jurnal_IMK_201401051_DwiYuliarto.pdf","",3,"2019-11-13","PDF","","","",,,,,0,0.00,0,1,
0,"A Fathoni","Pengaruh Penggunaan Multimedia Interaktif terhadap Hasil Belajar Interaksi Manusia dan Komputer di Universitas Hamzanwadi",2017,"EDUMATIC: Jurnal Pendidikan Informatika","e-journal.hamzanwadi.ac.id","http://e-journal.hamzanwadi.ac.id/index.php/edumatic/article/view/753","",4,"2019-11-13","","","","",,,,,0,0.00,0,1,2
4,"W Indrajani","Analisis dan perancangan sistem penjualan Berbasis web pada pt. Sarang imitasi",2017,"Online] Avialable www. ipi. or. id/pendukung/eLearning …","academia.edu","http://www.academia.edu/download/32917179/18_-_ANALISIS_DAN_PERANCANGAN__SISTEM_PENJUALAN_BERBASIS_WEB_PADA_PT14082009.pdf","https://scholar.google.com/scholar?cites=393127682901272724&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-13","PDF","","","",,,,,4,2.00,4,1,2
0,"H Heryono","INTERAKSI MANUSIA DAN KOMPUTER PADA ALTERASI FUNGSI GRAFIS DALAM NATURAL USER INTERFACE DI ERA KONSEPTUAL",2017,"SEMNASTEKNOMEDIA ONLINE","ojs.amikom.ac.id","http://ojs.amikom.ac.id/index.php/semnasteknomedia/article/view/1803","",6,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"A Ratna","SISTEM DETEKSI BENDA PADA KONDISI TERHALANG MELALUI INTERAKSI MANUSIA DAN KOMPUTER MENGGUNAKAN METODE DIAGRAM VENN BERBASIS …",2017,"","scholar.unand.ac.id","http://scholar.unand.ac.id/25889/","",7,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"M Sugarindra, Z Allamsyah","Identifikasi Interaksi Manusia Dan Komputer Berbasis Computer Vision Syndrome Pada Unit Refinery Central Control Room",2017,"Teknoin","neliti.com","https://www.neliti.com/publications/276213/identifikasi-interaksi-manusia-dan-komputer-berbasis-computer-vision-syndrome-pa","",8,"2019-11-13","","","","",,,,,0,0.00,0,2,2
4,"AG Persada","Interaksi Manusia Dan Komputer",2017,"","Yogyakarta: Universitas Islam …","","https://scholar.google.com/scholar?cites=5827996157049063211&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-11-13","CITATION","","","",,,,,4,2.00,4,1,2
5,"A Hermanto, S Supangat…","Evaluasi Usabilitas Layanan Sistem Informasi Akademik Berdasarkan Kombinasi ServQual dan Webqual Studi Kasus: SIAKAD Politeknik XYZ",2017,"Journal of Information …","e-journal.unair.ac.id","https://e-journal.unair.ac.id/JISEBI/article/view/3607","https://scholar.google.com/scholar?cites=14498149106657322974&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-11-13","","","","",,,,,5,2.50,2,3,2
1,"SJ Herri","Keterlibatan Manusia dalam Pembelajaran Berbasis Inovasi Pendidikan",2017,"Journal Civics & Social Studies","journal.institutpendidikan.ac.id","https://journal.institutpendidikan.ac.id/index.php/journalcss/article/viewFile/80/84","https://scholar.google.com/scholar?cites=224490650737961637&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-11-13","PDF","","","",,,,,1,0.50,1,1,2
0,"I Yuadi","ASPEK MANUSIA PADA PERPUSTAKAAN DIGITAL",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/dba0/ca615311445f013b8bceb1af8ec61fae4cfa.pdf","",12,"2019-11-13","PDF","","","",,,,,0,0.00,0,1,
0,"IK Setia Buana","Aplikasi Untuk Menggerakan Cursor Dengan Deteksi Kepala Secara Real-Time Menggunakan Metode Optical Flow Dan Sift",,"Jurnal Sistem dan Informatika","neliti.com","https://www.neliti.com/publications/139755/aplikasi-untuk-menggerakan-cursor-dengan-deteksi-kepala-secara-real-time-menggun","",13,"2019-11-13","","","","",,,,,0,0.00,0,1,
0,"N Susanto, H Prastawa, UA Tindaon, ES Nugroho…","Adaptasi Konsep Reverse Engineering Untuk Menganalisis Usabilitas Operating System (OS) Android dan iOS",2017,"","publikasiilmiah.ums.ac.id","https://publikasiilmiah.ums.ac.id/xmlui/handle/11617/8713","",14,"2019-11-13","","","","",,,,,0,0.00,0,5,2
3,"DB Utami, M Ichwan","Pengenalan Pose Tangan Menggunakan HuMoment",2017,"Jurnal Infotel","ejournal.st3telkom.ac.id","http://ejournal.st3telkom.ac.id/index.php/infotel/article/view/177","https://scholar.google.com/scholar?cites=13834446912818826445&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-11-13","","","","",,,,,3,1.50,2,2,2
0,"S Stefanny","desain user interface dan pengujian usability system untuk meningkatkan tampilan aplikasi mobile jasaku berbasis android",2017,"","kc.umn.ac.id","http://kc.umn.ac.id/4901/","",16,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"PL Keuangan, IMK Aplikasi","MA ALVIN PUTRAMA",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/aca7/78e8f14f87c32fecb4d001a7698e752a78c8.pdf","",17,"2019-11-13","","","","",,,,,0,0.00,0,2,
0,"P Hersandi","Evaluasi Tingkat Akurasi Skeleton Tracking Dan Depth Sensor Pada Microsoft Kinect",2017,"","eprints.ukmc.ac.id","http://eprints.ukmc.ac.id/1465/","",18,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"I Kurniastuti, TD Wulan","MODUL PRAKTIKUM INTERAKSI MANUSIA DAN KOMPUTER",2017,"","repository.unusa.ac.id","http://repository.unusa.ac.id/id/eprint/1661","",19,"2019-11-13","CITATION","","","",,,,,0,0.00,0,2,2
0,"N Yuliana, KRR Wardani","Metode Convex Hull dan Convexity Defects untuk Pengenalan Isyarat Tangan",2017,"Jurnal Telematika","journal.ithb.ac.id","http://journal.ithb.ac.id/telematika/article/view/139","",20,"2019-11-13","","","","",,,,,0,0.00,0,2,2
0,"T JUMMAITA","LAPORAN KERJA PRAKTEK MEDIA PEMBELAJARAN INTERAKSI MANUSIA DAN KOMPUTER",2017,"","eprints.uad.ac.id","http://eprints.uad.ac.id/8126/","",21,"2019-11-13","CITATION","","","",,,,,0,0.00,0,1,2
0,"TA Nugraha, S Soim, I Hadi","Aplikasi Pendeteksi Tangan Dalam Ruang Warna Ycbcr Dan Hsv Pada Virtual Mouse",2017,"SNTIBD","ojs.palcomtech.ac.id","http://ojs.palcomtech.ac.id/index.php/SNTIBD/article/view/334","",22,"2019-11-13","","","","",,,,,0,0.00,0,3,2
1,"NE Putri","Aplikasi Berbasis Multimedia Untuk Pembelajaran Hardware Komputer",2017,"Edik Informatika","ojs.ejournal.stkip-pgri-sumbar.ac.id","http://ojs.ejournal.stkip-pgri-sumbar.ac.id/index.php/eDikInformatika/article/view/1427","https://scholar.google.com/scholar?cites=225734292022701382&as_sdt=2005&sciodt=0,5&hl=en",23,"2019-11-13","","","","",,,,,1,0.50,1,1,2
0,"Y Novianto","ANALISA PENGGUNAAN PROGRAM APLIKASI PADA SISTEM OPERASI WINDOWS XP DAN LINUX UBUNTU DITINJAU DARI KEBUTUHAN …",2017,"Jurnal Processor","ejournal.stikom-db.ac.id","http://ejournal.stikom-db.ac.id/index.php/processor/article/download/41/42","",24,"2019-11-13","PDF","","","",,,,,0,0.00,0,1,2
0,"SP Suryanto, TJ Pattiasina, A Soetarmono","Perancangan dan Pengembangan Toko Online dengan Metode Interaction Flow Modeling Language (Studi Kasus Toko Winata)",2017,"Teknika","ejournal.ikado.ac.id","http://ejournal.ikado.ac.id/index.php/teknika/article/view/60","",25,"2019-11-13","","","","",,,,,0,0.00,0,3,2
0,"I Indrianto","Implementasi Natural User Interface dengan Sensor Kinect dalam Sistem Pemesanan Barang",2017,"E-Proceedings KNS&I STIKOM Bali","knsi.stikom-bali.ac.id","http://knsi.stikom-bali.ac.id/index.php/eproceedings/article/view/162","",26,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"SA Duanasari","LKP: Aplikasi Penilaian Indeks Kepuasan Masyarakat Dan Keluhan Masyarakat Berbasis Desktop Pada Klinik Pendidikan di Dinas Pendidikan Provinsi Jawa Timur",2017,"","repository.dinamika.ac.id","http://repository.dinamika.ac.id/id/eprint/2338/","",27,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"NTS Saptadi, HC Marwi","LITERACY LEARNING APPLICATIONS TO INCREASE INTERACTION ABILITY OF ILLITERATE SOCIETY",2017,"SISITI: Seminar Ilmiah Sistem Informasi dan Teknologi …","","","",28,"2019-11-13","CITATION","","","",,,,,0,0.00,0,2,2
0,"A Qashlim","Web Aplikasi Dashboard untuk Evaluasi Human Computer Interaction dan Usability",2017,"STMIK KHARISMA Makassar","","","",29,"2019-11-13","CITATION","","","",,,,,0,0.00,0,1,2
0,"MW Ramadhani","IMPLEMENTASI SISTEM PENGENALAN GESTURE TANGAN SEBAGAI VIRTUAL MOUSE MENGGUNAKAN PENGOLAHAN CITRA DIGITAL",2017,"","etd.repository.ugm.ac.id","http://etd.repository.ugm.ac.id/index.php?act=view&buku_id=129693&mod=penelitian_detail&sub=PenelitianDetail&typ=html","",30,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"SD Waluyo, D Tresnawati","Pengembangan Sistem Informasi Administrasi Kependudukan di Kantor Kelurahan Berbasis Multimedia",2017,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://jurnal.sttgarut.ac.id/index.php/algoritma/article/view/434","",31,"2019-11-13","","","","",,,,,0,0.00,0,2,2
0,"DN Huda","PENINGKATAN KUALITAS SISTEM INFORMASI AKADEMIK DAN KEUANGAN BERDASARKAN WEBQUAL 4.0 DAN ISO/IEC 25010: STUDI KASUS SEKOLAH …",2017,"Jurnal Bangkit Indonesia","journal.sttindonesia.ac.id","https://journal.sttindonesia.ac.id/index.php/bangkitindonesia/article/view/21","",32,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"RJ PURBA","IMPLEMENTATION OF AUDIO FINGERPRINTING IN BATAKNESE MUSIC RECOGNITION",2017,"","etd.repository.ugm.ac.id","http://etd.repository.ugm.ac.id/index.php?act=view&buku_id=107253&mod=penelitian_detail&sub=PenelitianDetail&typ=html","",33,"2019-11-13","","","","",,,,,0,0.00,0,1,2
0,"AM Ridwan","EVALUASI HEURISTIK PADA DESAIN ANTARMUKA WEBSITE STMIK SUMEDANG",,"academia.edu","","http://www.academia.edu/download/55208046/EVALUASI_HEURISTIK_PADA_DESAIN_ANTARMUKA_WEBSITE_STMIK_SUMEDANG.pdf","",34,"2019-11-13","PDF","","","",,,,,0,0.00,0,1,
1,"ST Wulandari, E Ernawati…","Aplikasi Biometrika Pengenalan Citra Sidik Jari Dengan Metode Minutiae Dan Artificial Neural Network Backpropagation",2017,"Rekursif: Jurnal …","ejournal.unib.ac.id","https://ejournal.unib.ac.id/index.php/rekursif/article/view/1001","https://scholar.google.com/scholar?cites=13870784234220584689&as_sdt=2005&sciodt=0,5&hl=en",35,"2019-11-13","","","","",,,,,1,0.50,0,3,2
0,"MB Presditya, P Sudarmaningtyas, S Suhandiah","Rancang Bangun Sistem Informasi Cyber Campus Karyawan pada Stikom Surabaya",2017,"Jurnal JSIKA","","","",36,"2019-11-13","CITATION","","","",,,,,0,0.00,0,3,2
