Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
16,"S Wijaya","Penerapan Web Service pada Aplikasi Sistem Akademik pada Platform Sistem Operasi Mobile Android",2012,"Teknik Informatika, STIKOM PGRI Banyuwangi","academia.edu","http://www.academia.edu/download/33017444/jurnal_jikom_-_penerapan_web_service_pada_aplikasi_sistem_akademik_berbasiskan_android.pdf","https://scholar.google.com/scholar?cites=12766316336397449306&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-15","PDF","","","",,,,,16,2.29,16,1,7
9,"EV Haryanto, UP Utama","Sistem Operasi Konsep dan Teori",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=xrKACwAAQBAJ&oi=fnd&pg=PR3&dq=%22sistem+operasi%22&ots=x-XbFh6fgj&sig=wpMaTIUVtdHD6W6yeMzNqeo0tsg","https://scholar.google.com/scholar?cites=14647056131483123099&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-15","BOOK","","","",,,,,9,1.29,5,2,7
23,"BE Purnama","Perancangan Sistem Krs Dan Khs Universitas Surakarta",2012,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://ijns.org/journal/index.php/speed/article/view/854","https://scholar.google.com/scholar?cites=5121088256923690909&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-15","","","","",,,,,23,3.29,23,1,7
18,"T Fajrin","Analisis Sistem Penyimpanan Data Menggunakan Sistem Cloud Computing Studi Kasus SMK N 2 Karanganyar",2012,"IJNS-Indonesian Journal on Networking and Security","ijns.org","http://www.ijns.org/journal/index.php/ijns/article/view/67","https://scholar.google.com/scholar?cites=10066110315232852803&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-15","","","","",,,,,18,2.57,18,1,7
16,"M Yazdi","Implementasi Web-Service pada Sistem Pelayanan Perijinan Terpadu Satu Atap di Pemerintah Kota Palu",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/188","https://scholar.google.com/scholar?cites=1171419108374094259&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-15","","","","",,,,,16,2.29,16,1,7
15,"A Prihantara, BK Riasti","Design Dan Implementasi Sistem Informasi Apotek Pada Apotek Mitra Agung Pacitan",2012,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://www.ijns.org/journal/index.php/speed/article/view/912","https://scholar.google.com/scholar?cites=18002205531812203069&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-15","","","","",,,,,15,2.14,8,2,7
14,"E Purwanto","Perbandingan Strategi Replikasi Pada Sistem Basis Data Terdistribusi",2012,"JURNAL MAHASISWA TI S1","eprints.binadarma.ac.id","http://eprints.binadarma.ac.id/289/1/Jurnal%20PERBANDINGAN%20STRATEGI%20REPLIKASI%20PADA%20SISTEM%20BASIS%20DATA%20TERDISTRIBUSI.pdf","https://scholar.google.com/scholar?cites=6038881187959352750&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-11-15","PDF","","","",,,,,14,2.00,14,1,7
57,"H Februariyanti, E Zuliarso","Rancang bangun sistem perpustakaan untuk jurnal elektronik",2012,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/1659","https://scholar.google.com/scholar?cites=11097388701682759942&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-11-15","","","","",,,,,57,8.14,29,2,7
15,"M Mudjahidin, NDP Putra","Rancang Bangun Sistem Informasi Monitoring Perkembangan Proyek Berbasis Web",2012,"Jurnal Teknik Industri","ejournal.umm.ac.id","http://ejournal.umm.ac.id/index.php/industri/article/view/546","https://scholar.google.com/scholar?cites=10289885390067044632&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-11-15","","","","",,,,,15,2.14,8,2,7
3,"AS Widodo","Eksploitasi Celah Keamanan Piranti Lunak Web Server Vertrigoservpada Sistem Operasi Windows Melalui Jaringan Lokal",2012,"Prosiding KOMMIT","ejournal.gunadarma.ac.id","http://www.ejournal.gunadarma.ac.id/index.php/kommit/article/download/591/514","https://scholar.google.com/scholar?cites=10364352495496313568&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-11-15","PDF","","","",,,,,3,0.43,3,1,7
