Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
38,"R Rosnelly, UP Utama","Sistem Pakar: Konsep dan Teori",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=WrOACwAAQBAJ&oi=fnd&pg=PR3&dq=%22sistem+pakar%22&ots=OcWjvs-NSz&sig=yU7ZkHrTIh0mMJY5504necOOWh0","https://scholar.google.com/scholar?cites=5621465097879537099&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-27","BOOK","","","",,,,,38,5.43,19,2,7
19,"LA Latumakulita","Sistem Pakar Pendiagnosa Penyakit Anak Menggunakan Certainty Factor (CF)",2012,"Jurnal Ilmiah Sains","ejournal.unsrat.ac.id","https://ejournal.unsrat.ac.id/index.php/JIS/article/view/705","https://scholar.google.com/scholar?cites=7321897225816987521&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-27","","","","",,,,,19,2.71,19,1,7
19,"AN Fadhilah, DDS Fatimah, DJ Damiri","Perancangan Aplikasi Sistem Pakar Penyakit Kulit Pada Anak Dengan Metode Expert System Development Life Cycle",2012,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://jurnal.sttgarut.ac.id/index.php/algoritma/article/view/14","https://scholar.google.com/scholar?cites=1649492822406784720&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-27","","","","",,,,,19,2.71,6,3,7
14,"W Ardianto, W Anggraeni, A Mukhlason","Pembuatan sistem pakar untuk pendeteksian dan penanganan dini pada penyakit sapi berbasis mobile android dengan kajian kinerja teknik Knowledge …",2012,"Jurnal Teknik ITS","ejurnal.its.ac.id","http://ejurnal.its.ac.id/index.php/teknik/article/view/1067","https://scholar.google.com/scholar?cites=16517132194614456613&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-27","","","","",,,,,14,2.00,5,3,7
12,"F Masykur, M Kom, R Gernowo, S Si, M Si…","IMPLEMENTASI SISTEM PAKAR DIAGNOSIS PENYAKIT DIABETES ELLITUS MENGGUNAKAN METODE FUZZY LOGIC BERBASIS WEB",2012,"","eprints.undip.ac.id","http://eprints.undip.ac.id/36016/","https://scholar.google.com/scholar?cites=10365232806823808240&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-27","","","","",,,,,12,1.71,2,6,7
9,"W Widiastuti, DDS Fatimah, DJ Damiri","Aplikasi sistem pakar deteksi dini pada penyakit tuberkulosis",2012,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://jurnal.sttgarut.ac.id/index.php/algoritma/article/view/7","https://scholar.google.com/scholar?cites=13974486466527917358&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-27","","","","",,,,,9,1.29,3,3,7
9,"R Setiawan, DDS Fatimah, C Slamet","Perancangan Sistem Pakar untuk Pembagian Waris Menurut Hukum Islam (Fara'id)",2012,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://www.jurnal.sttgarut.ac.id/index.php/algoritma/article/view/2","https://scholar.google.com/scholar?cites=6907258693116279951&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-27","","","","",,,,,9,1.29,3,3,7
7,"R Sofa, DDS Fatimah, A Susanto","Pembangunan aplikasi sistem pakar untuk diagnosis penyakit tanaman padi",2012,"Jurnal Algoritma","sttgarut.ac.id","http://www.sttgarut.ac.id/jurnal/index.php/algoritma/article/view/4","https://scholar.google.com/scholar?cites=4883346889693311467&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-27","","","","",,,,,7,1.00,2,3,7
8,"N Nurzaman, DDS Fatimah, DJ Damiri","Pembangunan Aplikasi Sistem Pakar untuk Diagnosis Penyakit Gigi dan Mulut Pada Manusia",2012,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://jurnal.sttgarut.ac.id/index.php/algoritma/article/view/13","https://scholar.google.com/scholar?cites=11201953659105366297&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-27","","","","",,,,,8,1.14,3,3,7
6,"P Ramadhani, KDK Wardhani…","Sistem Pakar Diagnosa Infeksi Penyakit Tropis Berbasis Web",2012,"Jurnal Aksara Komputer …","jurnal.pcr.ac.id","https://jurnal.pcr.ac.id/index.php/jakt/article/view/593","https://scholar.google.com/scholar?cites=16535588686195074280&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-27","","","","",,,,,6,0.86,2,3,7
573,"T Sutabri","Konsep Sistem Informasi",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=uI5eDwAAQBAJ&oi=fnd&pg=PA1&dq=%22sistem+pakar%22&ots=E9qfO91FEF&sig=EuNMZLv9YlsIQyMu0AWV-16HMlQ","https://scholar.google.com/scholar?cites=6203900550466401636&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-03-27","BOOK","","","",,,,,573,81.86,573,1,7
6,"LW Santoso, A Noertjahyana, I Leonard","Aplikasi Sistem Pakar Berbasis Web untuk Mendiagnosa Awal Penyakit Jantung",2012,"Informatika","core.ac.uk","https://core.ac.uk/download/pdf/19661606.pdf","https://scholar.google.com/scholar?cites=8404595262969054330&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-03-27","PDF","","","",,,,,6,0.86,2,3,7
6,"DH Satyareni","Sistem pakar diagnosis penyakit infeksi tropis dengan menggunakan forward dan backward chaining",2012,"Teknologi","journal.unipdu.ac.id","http://journal.unipdu.ac.id/index.php/teknologi/article/view/50","https://scholar.google.com/scholar?cites=12957809484462032653&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-03-27","","","","",,,,,6,0.86,6,1,7
6,"W Wardiana","Aplikasi Sistem Pakar Tes Kepribadian Berbasis Web",2012,"INKOM Journal","jurnal.informatika.lipi.go.id","http://jurnal.informatika.lipi.go.id/index.php/inkom/article/view/116","https://scholar.google.com/scholar?cites=11354243297412959537&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-03-27","","","","",,,,,6,0.86,6,1,7
6,"A Kamsyakawuni, R Gernowo, EA Sarwoko","Aplikasi Sistem Pakar untuk Diagnosa Penyakit Hipertiroid dengan Metode Inferensi Fuzzy Mamdani",2012,"Sist. Inf. Bisnis","jsinbis.msi.undip.ac.id","http://jsinbis.msi.undip.ac.id/upload/02.%20Ahmad%20Kamsya.pdf","https://scholar.google.com/scholar?cites=8257065309850368061&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-03-27","PDF","","","",,,,,6,0.86,2,3,7
5,"S Yastita, YD Lulu, RP Sari","Sistem Pakar Penyakit Kulit Pada Manusia Menggunakan Metode Certainty Factor Berbasis Web",2012,"Seminar Nasional Teknologi Informasi …","103.193.19.206","http://103.193.19.206/index.php/SNTIKI/article/view/2850","https://scholar.google.com/scholar?cites=12763359869412467262&as_sdt=2005&sciodt=0,5&hl=en",16,"2019-03-27","","","","",,,,,5,0.71,2,3,7
40,"N Merlina, R Hidayat","Perancangan Sistem Pakar",2012,"Bogor: Ghalia Indonesia","","","https://scholar.google.com/scholar?cites=4935714095456428889&as_sdt=2005&sciodt=0,5&hl=en",17,"2019-03-27","CITATION","","","",,,,,40,5.71,20,2,7
4,"H Nurwarsito","Sistem Informasi Jadwal Perkuliahan dengan Metode Sistem Pakar",2012,"Jurnal EECCIS","jurnaleeccis.ub.ac.id","http://jurnaleeccis.ub.ac.id/index.php/eeccis/article/view/131","https://scholar.google.com/scholar?cites=13863921510807856146&as_sdt=2005&sciodt=0,5&hl=en",18,"2019-03-27","","","","",,,,,4,0.57,4,1,7
5,"A Roja","Rancang Bangun Program Aplikasi Sistem Pakar untuk Diagnosis Hama Utama Kedelaiuntuk Diagnosis Hama Utama Kedelai",2012,"Informatika Pertanian","ejurnal.litbang.pertanian.go.id","http://www.ejurnal.litbang.pertanian.go.id/index.php/IP/article/view/2286","https://scholar.google.com/scholar?cites=9638074972218560192&as_sdt=2005&sciodt=0,5&hl=en",19,"2019-03-27","","","","",,,,,5,0.71,5,1,7
4,"MCS Adistya, J Wibowo, J Lemantara","Sistem Pakar Penentuan Minat Dan Bakat Anak Umur 5-10 Tahun",2012,"Jurnal JSIKA","jurnal.stikom.edu","http://jurnal.stikom.edu/index.php/jsika/article/view/63","https://scholar.google.com/scholar?cites=4061052544147985491&as_sdt=2005&sciodt=0,5&hl=en",20,"2019-03-27","","","","",,,,,4,0.57,1,3,7
4,"A Makarios, MI Prasetiyowati","Rancang Bangun Sistem Pakar untuk Diagnosis Penyakit Mulut dan Gigi dengan Metode Fuzzy Logic",2012,"ULTIMATICS","ejournals.umn.ac.id","http://ejournals.umn.ac.id/index.php/TI/article/view/313","https://scholar.google.com/scholar?cites=12765377345546230396&as_sdt=2005&sciodt=0,5&hl=en",21,"2019-03-27","","","","",,,,,4,0.57,2,2,7
13,"H Nasution","Implementasi Logika Fuzzy pada Sistem Kecerdasan Buatan",2012,"ELKHA","jurnal.untan.ac.id","http://jurnal.untan.ac.id/index.php/Elkha/article/view/512","https://scholar.google.com/scholar?cites=16431178096707041546&as_sdt=2005&sciodt=0,5&hl=en",22,"2019-03-27","","","","",,,,,13,1.86,13,1,7
8,"RI Perwira","Sistem untuk konsultasi menu diet bagi penderita diabetes mellitus berbasis aturan",2012,"Jurnal teknologi","fmipa.umri.ac.id","http://fmipa.umri.ac.id/wp-content/uploads/2016/06/Darul-aini-diet-diabetes.pdf","https://scholar.google.com/scholar?cites=16116331751096852702&as_sdt=2005&sciodt=0,5&hl=en",23,"2019-03-27","PDF","","","",,,,,8,1.14,8,1,7
3,"R Rachmawati, DJ Damiri, A Susanto","Aplikasi Sistem Pakar Diagnosis Penyakit Asma",2012,"Jurnal Algoritma","jurnal.sttgarut.ac.id","http://www.jurnal.sttgarut.ac.id/index.php/algoritma/article/view/9","https://scholar.google.com/scholar?cites=7705806349868044735&as_sdt=2005&sciodt=0,5&hl=en",24,"2019-03-27","","","","",,,,,3,0.43,1,3,7
3,"E Yulsilviana, Z Merdekawati","SISTEM PAKAR UNTUK MENGIDENTIFIKASI PENYAKIT PADA SAYUR–SAYURAN",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/203","https://scholar.google.com/scholar?cites=9606345342455254847&as_sdt=2005&sciodt=0,5&hl=en",25,"2019-03-27","","","","",,,,,3,0.43,2,2,7
3,"S Radiana","Rancang Bangun Sistem Pakar Troubleshooting Kerusakan Hardware Komputer Berbasis Web",2012,"Universitas Komputer Indonesia Bandung","elib.unikom.ac.id","http://elib.unikom.ac.id/download.php?id=81549","https://scholar.google.com/scholar?cites=10189835652115754553&as_sdt=2005&sciodt=0,5&hl=en",26,"2019-03-27","","","","",,,,,3,0.43,3,1,7
4,"A Mei Hastuti","Perancangan Aplikasi Sistem Pakar Pendeteksi Anak Autis Berbasis Web Menggunakan Metode Forward Chaining (Studi Kasus: Sekolah Autis Talenta Kids …",2012,"","repository.uksw.edu","http://repository.uksw.edu/handle/123456789/2413","https://scholar.google.com/scholar?cites=10665639302850760301&as_sdt=2005&sciodt=0,5&hl=en",27,"2019-03-27","","","","",,,,,4,0.57,4,1,7
3,"AN Pratama","Sistem Pakar Untuk Mendiagnosis Hama Dan Penyakit Tanaman Padi",2012,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://www.ijns.org/journal/index.php/speed/article/view/1231","https://scholar.google.com/scholar?cites=6879916594729786829&as_sdt=2005&sciodt=0,5&hl=en",28,"2019-03-27","","","","",,,,,3,0.43,3,1,7
3,"H Natalia, ES Nugroho, K Diah","Sistem Pakar Deteksi Kerusakan Handphone Nokia Menggunakan Metode Hill Climbing",2012,"Jurnal Aksara Komputer Terapan","jurnal.pcr.ac.id","https://jurnal.pcr.ac.id/index.php/jakt/article/view/602","https://scholar.google.com/scholar?cites=14833043164519991276&as_sdt=2005&sciodt=0,5&hl=en",29,"2019-03-27","","","","",,,,,3,0.43,1,3,7
14,"A Syatibi","Sistem Pakar Diagnosa Awal Penyakit Kulit Sapi Berbasis Web Dengan Menggunakan Metode Certainty Factor",2012,"JurnalTimes (JTM) http://stmiktime. ac. id/ejournal/index …","","","https://scholar.google.com/scholar?cites=6778199355898181764&as_sdt=2005&sciodt=0,5&hl=en",30,"2019-03-27","CITATION","","","",,,,,14,2.00,14,1,7
3,"LK Wardhani, R Kurniawan","Analisis Perbandingan Metode Bayesian Network dan Dempster-Shafer Pada Sistem Pakar Diagnosis Penyakit Mata",2012,"Seminar Nasional Teknologi …","103.193.19.206","http://103.193.19.206/index.php/SNTIKI/article/view/2936","https://scholar.google.com/scholar?cites=16547169630070630203&as_sdt=2005&sciodt=0,5&hl=en",31,"2019-03-27","","","","",,,,,3,0.43,2,2,7
3,"RA Herlambang","Sistem Pakar Mendiagnosa Penyakit Infeksi Gigi Dan Mulut Pada Manusia Menggunakan Metode Certainty Factor",2012,"","eprints.dinus.ac.id","http://eprints.dinus.ac.id/11770/1/jurnal_11459.pdf","https://scholar.google.com/scholar?cites=10601290098283847932&as_sdt=2005&sciodt=0,5&hl=en",32,"2019-03-27","PDF","","","",,,,,3,0.43,3,1,7
3,"AF Arbie, HF Wowor, JR Robot…","Sistem Pakar Dalam Mengidentifikasi Jenis Kerusakan Mesin Pada Mobil Suzuki Carry Berbasis Web",2012,"Jurnal Teknik …","ejournal.unsrat.ac.id","https://ejournal.unsrat.ac.id/index.php/informatika/article/view/552","https://scholar.google.com/scholar?cites=14994643040180757747&as_sdt=2005&sciodt=0,5&hl=en",33,"2019-03-27","","","","",,,,,3,0.43,1,4,7
5,"CF Tan","An expert fault diagnosis system for auto wire bond machine",2012,"Jurnal Teknologi","jurnalteknologi.utm.my","https://jurnalteknologi.utm.my/index.php/jurnalteknologi/article/view/254","https://scholar.google.com/scholar?cites=3420745854142515875&as_sdt=2005&sciodt=0,5&hl=en",34,"2019-03-27","","","","",,,,,5,0.71,5,1,7
4,"S Ahmad, M Mustafid","Sistem pakar diagnosa awal penyakit kulit sapi berbasis web dengan menggunakan metode certainty factor",2012,"","eprints.undip.ac.id","http://eprints.undip.ac.id/36381/","https://scholar.google.com/scholar?cites=1337715818826404754&as_sdt=2005&sciodt=0,5&hl=en",35,"2019-03-27","","","","",,,,,4,0.57,2,2,7
17,"T Harihayati, L Kurnia","Mendiagnosa Penyakit Umum yang Sering Diderita Balita Berbasis Web di Dinas Kesehatan Kota Bandung",2012,"KOMPUTA: Jurnal Komputer dan …","search.unikom.ac.id","http://search.unikom.ac.id/index.php/komputa/article/view/54","https://scholar.google.com/scholar?cites=18296390688065892973&as_sdt=2005&sciodt=0,5&hl=en",36,"2019-03-27","","","","",,,,,17,2.43,9,2,7
10,"I Syarif, T Badriyah","Pembuatan Alat Bantu Ajar Sistem Pakar dengan Tekhnik Inferensi Backward Chaining",2012,"Surabaya: Balai Pustaka","","","https://scholar.google.com/scholar?cites=12931956455478701820&as_sdt=2005&sciodt=0,5&hl=en",37,"2019-03-27","CITATION","","","",,,,,10,1.43,5,2,7
