Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1,"F Ferdiansyah, AA Subhan, D Nurmaida","Rancang Bangun Sistem Informasi Pelayanan Kesehatan Dengan Metodologi Berorientasi Obyek: Studi Kasus Smk Telkom Sandhy Putra Jakarta",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/121","https://scholar.google.com/scholar?cites=2347289145170055108&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-15 16:44:49","","","","",,,,,1,0.14,0,3,7
1,"I Novita, A Waluyo","RANCANG BANGUN SISTEM INFORMASI PEMBELIAN TUNAI PADA APOTEK MEDIKA PRATAMA DENGAN METODOLOGI BERORIENTASI OBYEK",2012,"Budi Luhur Information Technology","journal.budiluhur.ac.id","https://journal.budiluhur.ac.id/index.php/bit/article/view/502","https://scholar.google.com/scholar?cites=3710609813303090586&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-15 16:44:49","","","","",,,,,1,0.14,1,2,7
1,"D Rolliawati","Pemrograman Berorientasi Obyek",2012,"","Surabaya: Pustaka Pelajar","","https://scholar.google.com/scholar?cites=1178149903843265336&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-15 16:44:49","CITATION","","","",,,,,1,0.14,1,1,7
2,"I Budiyati","… Sistem Pengolahan Data Absensi dan Lembur Karyawan pada Kopegtel Dinasti Jakarta Timur dengan Pendekatan Berorientasi Objek Menggunakan UML",2012,"","academia.edu","http://www.academia.edu/download/39643820/Artikel_11105847.pdf","https://scholar.google.com/scholar?cites=8692259971459350677&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-15 16:44:49","PDF","","","",,,,,2,0.29,2,1,7
5,"R Ramadhan","Pendeteksi Obyek Di Dalam Ruangan Menggunakan Sensor Infra Merah",2012,"","academia.edu","http://www.academia.edu/download/49694000/Jurnal.pdf","https://scholar.google.com/scholar?cites=7144911595445575741&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-15 16:44:49","PDF","","","",,,,,5,0.71,5,1,7
1,"M Marius","Aplikasi Interaktif Pengenalan Obyek Melalui Animasi Lagu Anak Berbasis Multimedia",2012,"","repository.widyatama.ac.id","https://repository.widyatama.ac.id/xmlui/handle/123456789/3476","https://scholar.google.com/scholar?cites=8405076945275225685&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-15 16:44:49","","","","",,,,,1,0.14,1,1,7
33,"MM Hadibin","Sistem informasi perawatan dan inventaris laboratorium pada SMK Negeri 1 Rembang berbasis web",2012,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://ijns.org/journal/index.php/speed/article/view/1218","https://scholar.google.com/scholar?cites=17519288372326776287&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-11-15 16:44:49","","","","",,,,,33,4.71,33,1,7
7,"FP Putra","Pembuatan Game Animasi 3d Role Playing Game Untuk Pendidikan Budaya Dengan Unity3d Dan Bahasa Pemrograman C",2012,"","eprints.ums.ac.id","http://eprints.ums.ac.id/id/eprint/22127","https://scholar.google.com/scholar?cites=4873966855521734931&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-11-15 16:44:49","","","","",,,,,7,1.00,7,1,7
7,"W Wardiana","Aplikasi Sistem Pakar Tes Kepribadian Berbasis Web",2012,"INKOM Journal","jurnal.informatika.lipi.go.id","http://jurnal.informatika.lipi.go.id/index.php/inkom/article/view/116","https://scholar.google.com/scholar?cites=11354243297412959537&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-11-15 16:44:49","","","","",,,,,7,1.00,7,1,7
4,"M Qadhafi, A Sukmaaji, R Purnama","Rancang Bangun Aplikasi Pemesanan Makanan Online Pada Restoran Cepat Saji Berbasis Mobile Application (Studi Kasus Chicken Mania Cabang …",2012,"Jurnal JSIKA","","","https://scholar.google.com/scholar?cites=3304866737715343013&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-11-15 16:44:49","CITATION","","","",,,,,4,0.57,1,3,7
5,"N Nurwati, A Diana","Analisa dan perancangan helpdesk untuk layanan mahasiswa FTI Universitas Budi Luhur",2012,"Budi Luhur Information Technology","journal.budiluhur.ac.id","https://journal.budiluhur.ac.id/index.php/bit/article/view/499","https://scholar.google.com/scholar?cites=12772700908119384083&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-11-15 16:44:49","","","","",,,,,5,0.71,3,2,7
0,"M Satria Perkasa","Aplikasi Administrasi Pada Puskesmas Pondok Betung Berbasis Visual Basic. net",2012,"","","","",12,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,1,7
0,"S Anggita Azhari","Aplikasi Sistem Penjualan Butik A&a Project Dengan Menggunakan Visual Basic. net Dan Mysql",2012,"","","","",13,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,1,7
0,"BL Putro, D Ananda, NR Kurniawan, L Rasiana","Hak cipta dilindungi undang-undang@ Politeknik Telkom 2009",,"","","","",14,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,4,
10,"N Susanti, M Arifin","Sistem Informasi Manajemen Laboratorium (SIMLAB)(Studi Kasus Laboratorium Progdi Sistem Informasi UMK)",2012,"Majalah Ilmiah INFORMATIKA","unaki.ac.id","http://www.unaki.ac.id/ejournal/index.php/majalah-ilmiah-informatika/article/view/61","https://scholar.google.com/scholar?cites=5926157568816584271&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-11-15 16:44:49","","","","",,,,,10,1.43,5,2,7
0,"A Jananto, EN Wahyudi, R Anwaristyati, A Zen…","PEMETAAN KOMPETENSI CALON LULUSAN MENGGUNAKAN TEKNIK DATAMINING",2012,"","eprints.unisbank.ac.id","http://eprints.unisbank.ac.id/1584/","",16,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,5,7
1,"L Quranniati, UDN FIK","Perancangan Dan Pembuatan Website E-Commerce Untuk Sistem Penjualan Pada Toko Bezain",2012,"","mahasiswa.dinus.ac.id","http://mahasiswa.dinus.ac.id/docs/skripsi/jurnal/14785.pdf","https://scholar.google.com/scholar?cites=2006473760184045553&as_sdt=2005&sciodt=0,5&hl=en",17,"2019-11-15 16:44:49","PDF","","","",,,,,1,0.14,1,2,7
0,"A Agustar","MEMBANGUN APLIKASI YAASIIN ON MOBILE MENGGUNAKAN BAHASA PEMROGRAMAN JAVA 2 MICRO EDITION",2012,"","","","",18,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,1,7
0,"I Novita, M Anif","PEMODELAN SISTEM UNTUK APLIKASI PENGELOLAAN PEMBERIAN DANA BANTUAN WARGA MISKIN DI JAKARTA",2012,"Budi Luhur Information Technology","journal.budiluhur.ac.id","https://journal.budiluhur.ac.id/index.php/bit/article/view/493","",19,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,2,7
0,"T Sedyayunta","SISTIM INFORMASI AKADEMIK KURIKULUMTINGKAT SATUAN PENDIDIKAN MAN INSAN CENDEKIA",2012,"","","","",20,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,1,7
0,"FL Ardhianto","Pembuatan Aplikasi Mobile Obyek Wisata Eks Karesidenan Surakarta Berbasis Android",2012,"","digilib.uns.ac.id","https://digilib.uns.ac.id/dokumen/download/28392/NTk5NzA=/Pembuatan-Aplikasi-Mobile-Obyek-Wisata-Eks-Karesidenan-Surakarta-Berbasis-Android-FERRY-LIBRA-ARDHIANTO-M3109033.pdf","",21,"2019-11-15 16:44:49","PDF","","","",,,,,0,0.00,0,1,7
0,"D Herdani","EVALUASI FRAMEWORK RUBY ON RAILS PERBANDINGAN DENGAN PHP DALAM APLIKASI SHOPPING CART",2012,"","repository.widyatama.ac.id","https://repository.widyatama.ac.id/xmlui/handle/123456789/3470","",22,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,1,7
0,"R Nanda Utama, U Jayadi","Aplikasi website penjualan online menggunakan ruby on rails: laporan kerja praktek",2012,"","repository.unikom.ac.id","https://repository.unikom.ac.id/19121/","",23,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,2,7
0,"A Aprizal","Perancangan Perangkat Lunak Aplikasi Pemesanan Tiket Secara Online Pada CV. BMA Executive Travel",2012,"Jurnal Inspiration","jurnal.akba.ac.id","https://jurnal.akba.ac.id/index.php/inspiration/article/view/23","",24,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,1,7
1,"A Yusdianto, A Sukmaaji, T Sutanto","Rancang Bangun Aplikasi Interactive Whiteboard Untuk Mendukung Pembelajaran Menggunakan Game Controlling",2012,"Jurnal JSIKA","","","https://scholar.google.com/scholar?cites=14192923812351588864&as_sdt=2005&sciodt=0,5&hl=en",25,"2019-11-15 16:44:49","CITATION","","","",,,,,1,0.14,0,3,7
0,"L Rohman","PERPUSTAKAAN DIGITAL PADA SMAN 1 PECANGAAN JEPARA",2012,"","eprints.unisbank.ac.id","http://eprints.unisbank.ac.id/300/","",26,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,1,7
0,"K PETRA","SISTEM INFORMASI AKADEMIK BERBASIS WEB PADA PROGRAM PASCASARJANA MAGISTER TEKNIK SIPIL UNIVERSITAS",,"fportfolio.petra.ac.id","","http://fportfolio.petra.ac.id/user_files/99-036/paper%20yulia-SI%20Akademik.pdf","",27,"2019-11-15 16:44:49","PDF","","","",,,,,0,0.00,0,1,
0,"SR Pramana, B Sudaryatno","Analisis Dan Perancangan Sistem Penggajian Karyawan Tiketing Koperasi Karya Nuklida Batan",2012,"Data Manajemen dan Teknologi …","ojs.amikom.ac.id","http://ojs.amikom.ac.id/index.php/dasi/article/view/131","",28,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,2,7
1,"D Rahmayanti, W Marcelena","Strategi Inovasi Industri Kecil Suku Cadang di Kota Padang",2012,"Jurnal Optimasi Sistem Industri","repo.unand.ac.id","http://repo.unand.ac.id/4584/6/Strategi%20Inovasi%20Industri%20Kecil%20Suku%20Cadang%20di%20Kota%20Padang.pdf","https://scholar.google.com/scholar?cites=17260449468358921178&as_sdt=2005&sciodt=0,5&hl=en",29,"2019-11-15 16:44:49","PDF","","","",,,,,1,0.14,1,2,7
0,"AAN Firstiani","Laporan Tugas Proyek RPL",,"Laporan Tugas Proyek RPL","eprints.uad.ac.id","http://eprints.uad.ac.id/2066/5/Bab_V.pdf","",30,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,1,
0,"CE Widodo","Simulasi Numerik Osilator Harmonis",,"BERKALA FISIKA","ejournal.undip.ac.id","https://ejournal.undip.ac.id/index.php/berkala_fisika/article/view/3057","",31,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,1,
0,"CE Wibowo","Simulasi Penelusuran Berkas Cahaya pada Lensa Tipis",,"BERKALA FISIKA","ejournal.undip.ac.id","https://ejournal.undip.ac.id/index.php/berkala_fisika/article/view/2993","",32,"2019-11-15 16:44:49","","","","",,,,,0,0.00,0,1,
2,"A Diana, GT Nugroho","Analisa dan Perancangan Sistem Informasi Administrasi Rawat Jalan Pada Klinik dengan Metodologi Object Oriented studi kasus: Klinik Maharani Tangerang",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/180","https://scholar.google.com/scholar?cites=13982246429139474481&as_sdt=2005&sciodt=0,5&hl=en",33,"2019-11-15 16:44:49","","","","",,,,,2,0.29,1,2,7
0,"L Ningsih","SISTEM PENERIMAAN MAHASISWA BARU ONLINE MENGGUNAKAN ARSITEKTUR MVC (MODEL, VIEW, CONTROLLER) DI UNIVERSITAS …",2012,"Jurnal Ilmu Komputer","FAKULTAS ILMU KOMPUTER …","","",34,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,1,7
1,"DO Siregar","PERANCANGAN TOKO ONLINE PRODUK LOKAL KHAS NUSANTARA DENGAN METODE MODERN RITAIL",2012,"Jurnal Ilmu Komputer","FAKULTAS ILMU KOMPUTER …","","https://scholar.google.com/scholar?cites=12774644783173376614&as_sdt=2005&sciodt=0,5&hl=en",35,"2019-11-15 16:44:49","CITATION","","","",,,,,1,0.14,1,1,7
4,"F Firdausillah, EY Hidayat, IN Dewi","NoSQL: Latar Belakang, Konsep, dan Kritik",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/183","https://scholar.google.com/scholar?cites=13123287923284900342&as_sdt=2005&sciodt=0,5&hl=en",36,"2019-11-15 16:44:49","","","","",,,,,4,0.57,1,3,7
0,"F Febriyani, N Ismayani","IMPLEMENTASI SISTEM MANAJEMEN KP/SKRIPSI YANG TERINTEGRASI DENGAN SISTEM DIGITAL LIBRARY UNIVERSITAS MUHAMMADIYAH …",2012,"Jurnal Ilmu …","FAKULTAS ILMU KOMPUTER …","","",37,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,2,7
1,"J Arisandi, A Rahman","Sistem Informasi Pengolahan Transaksi Asuransi Jiwa Berbasis Website pada Sun Life Syariah",2012,"","eprints.mdp.ac.id","http://eprints.mdp.ac.id/1338/","https://scholar.google.com/scholar?cites=16719955105356757372&as_sdt=2005&sciodt=0,5&hl=en",38,"2019-11-15 16:44:49","","","","",,,,,1,0.14,1,2,7
14,"M Fadlullah","Rancang Bangun Aplikasi Kamus Jerman–Indonesia Berbasis Android",2012,"","eprints.unisbank.ac.id","http://eprints.unisbank.ac.id/1331/","https://scholar.google.com/scholar?cites=11136624628484545195&as_sdt=2005&sciodt=0,5&hl=en",39,"2019-11-15 16:44:49","","","","",,,,,14,2.00,14,1,7
0,"PN yang Berkelanjutan","Konferensi Teknik dan Sains Informasi Geospasial ke-1",,"researchgate.net","","https://www.researchgate.net/profile/Yanto_Budisusanto/publication/281089991_Purwarupa_Sistem_InformasiKadaster_3_Dimensi_Berbasis_Desktop/links/55d44e9208ae0b8f3ef95c85.pdf","",40,"2019-11-15 16:44:49","PDF","","","",,,,,0,0.00,0,1,
0,"N Karlina","PENGENALAN RAMBU-RAMBU LALU LINTAS BERBASISKAN PLATFORM ANDROID VERSI 2.2",2012,"","","","",41,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,1,7
0,"IMS Adiputra, T Sutanto, V Nurcahyawati","Perancangan Sistem Informasi Rekam Medis Pasien Elektronik Terpusat (Studi Kasus: Kota Madya DENPASAR)",2012,"Jurnal JSIKA","","","",42,"2019-11-15 16:44:49","CITATION","","","",,,,,0,0.00,0,3,7
