Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
10,"D Permatasari","Sistem klasifikasi kualitas biji jagung berdasarkan tekstur berbasis pengolahan citra digital",2012,"Tugas Akhir. IT Telkom","academia.edu","http://www.academia.edu/download/34142293/Buku.pdf","https://scholar.google.com/scholar?cites=11847194438209796020&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-12","PDF","","","",,,,,10,1.43,10,1,7
7,"H Fitriawan, O Pucu, Y Baptista","Identifikasi Plat Nomor Kendaraan Secara Off-Line Berbasis Pengolahan Citra dan Jaringan Syaraf Tiruan",2012,"Electrician","electrician.unila.ac.id","http://electrician.unila.ac.id/index.php/ojs/article/view/95","https://scholar.google.com/scholar?cites=11784256110226232159&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-12","","","","",,,,,7,1.00,2,3,7
17,"M Yunus","Perbandingan metode-metode edge detection untuk proses segmentasi citra digital",2012,"Jurnal Teknologi Informasi: Teori, Konsep, dan …","ejurnal.stimata.ac.id","http://ejurnal.stimata.ac.id/index.php/TI/article/view/110","https://scholar.google.com/scholar?cites=2240858122965621222&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-12","","","","",,,,,17,2.43,17,1,7
12,"N Ahmad, A Hadinegoro","Metode histogram equalization untuk perbaikan citra digital",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/185","https://scholar.google.com/scholar?cites=8377623334062252933&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-12","","","","",,,,,12,1.71,6,2,7
29,"D Sarwiko","… media pembelajaran berbasis multimedia interaktif menggunakan macromedia director mx (studi kasus mata kuliah pengolahan citra pada jurusan s1 …",2012,"","","","https://scholar.google.com/scholar?cites=4159840502325412221&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-12","CITATION","","","",,,,,29,4.14,29,1,7
53,"A Kadir, A Susanto","Pengolahan Citra teori dan aplikasi",2012,"Andi, Yogyakarta","","","https://scholar.google.com/scholar?cites=1744013308486353364&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-12","CITATION","","","",,,,,53,7.57,27,2,7
5,"Z Tahir, E Warni, E Sylwana…","Analisa Metode Radial Basis Function Jaringan Saraf Tiruan untuk Penentuan Morfologi Sel Darah Merah (Eritrosit) Berbasis Pengolahan Citra",2012,"… Tinggi Teknik Elektreo …","repository.unhas.ac.id","http://repository.unhas.ac.id/bitstream/handle/123456789/2241/FORTEI2012_ZULKIFLI_TAHIR.pdf","https://scholar.google.com/scholar?cites=1108429414262181881&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-12","PDF","","","",,,,,5,0.71,1,4,7
7,"AF Hartono, D Dwijanto, Z Abidin","Implementasi Jaringan Syaraf Tiruan Backpropagation Sebagai Sistem Pengenalan Citra Daging Babi dan Citra Daging Sapi",2012,"UNNES Journal of …","journal.unnes.ac.id","http://journal.unnes.ac.id/sju/index.php/ujm/article/view/1062","https://scholar.google.com/scholar?cites=1265117418652452072&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-12","","","","",,,,,7,1.00,2,3,7
4,"E Nurraharjo","Implementasi Image Statistic Method pada Pengolahan Citra Digital",2012,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/1611","https://scholar.google.com/scholar?cites=11063819594320367150&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-12","","","","",,,,,4,0.57,4,1,7
4,"EC Nugroho, I Akhlis","Pengembangan Program Pengolahan Citra Untuk Radiografi Digital",2012,"Jurnal Mipa","journal.unnes.ac.id","http://journal.unnes.ac.id/nju/index.php/JM/article/view/2096","https://scholar.google.com/scholar?cites=10299022646168300208&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-12","","","","",,,,,4,0.57,2,2,7
4,"A Lukman","Implementasi Pengolahan Citra dan Algoritma LVQ Untuk Pengenalan Pola Buku",2012,"Seminar Nasional Informatika (SNIf)","academia.edu","https://www.academia.edu/download/33081044/IMPLEMENTASI_PENGOLAHAN_CITRA_LVQ.pdf","https://scholar.google.com/scholar?cites=14956971087400262258&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-07-12","PDF","","","",,,,,4,0.57,4,1,7
4,"T Watiningsih","Pengolahan citra foto sinar-X untuk mendeteksi kelainan paru",2012,"Jurnal Teodolita","academia.edu","http://www.academia.edu/download/32010578/untuk_mendeteksi_kelainan_paru-paru.pdf","https://scholar.google.com/scholar?cites=8665863404788746782&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-07-12","PDF","","","",,,,,4,0.57,4,1,7
