Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
41,"H Magdalena","Sistem Pendukung Keputusan Untuk Menentukan Mahasiswa Lulusan Terbaik di Perguruan Tinggi (Studi Kasus STMIK Atma Luhur Pangkalpinang)",2012,"Seminar Nasional Teknologi Informasi dan …","academia.edu","http://www.academia.edu/download/49826230/2012-4.pdf","https://scholar.google.com/scholar?cites=16892390763944234463&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-05","PDF","","","",,,,,41,5.86,41,1,7
35,"N Hermanto","Sistem Pendukung Keputusan Menggunakan Metode Simple Additive Weighting (Saw) Untuk Menentukan Jurusan Pada Smk Bakti Purwokerto",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/71","https://scholar.google.com/scholar?cites=9918579761229859962&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-05","","","","",,,,,35,5.00,35,1,7
23,"A Kamaludin","Sistem pendukung keputusan dalam pemilihan alternatif alat kontrasepsi menggunakan simple additive weighting",2012,"","digilib.uinsgd.ac.id","http://digilib.uinsgd.ac.id/id/eprint/1994","https://scholar.google.com/scholar?cites=4943011414981085925&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-05","","","","",,,,,23,3.29,23,1,7
23,"DN Kirom, RE abdul Kadier, Y Bilfaqih","Sistem Informasi Manajemen Beasiswa ITS Berbasis Sistem Pendukung Keputusan Menggunakan Metode Analytical Hierachy Process",2012,"Jurnal Teknik ITS","ejurnal.its.ac.id","http://ejurnal.its.ac.id/index.php/teknik/article/view/1258","https://scholar.google.com/scholar?cites=79897020765771855&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-05","","","","",,,,,23,3.29,8,3,7
18,"P Setiaji","Sistem Pendukung Keputusan Dengan Metode Simple Additive Weighting",2012,"Simetris: Jurnal Teknik Mesin, Elektro dan Ilmu …","jurnal.umk.ac.id","https://jurnal.umk.ac.id/index.php/simet/article/view/117","https://scholar.google.com/scholar?cites=16515476762431267175&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-05","","","","",,,,,18,2.57,18,1,7
23,"S Jayanti, S Hartati","Sistem Pendukung Keputusan Seleksi Anggota Paduan Suara Dewasa Menggunakan Metode Fuzzy Mamdani",2012,"IJCCS (Indonesian Journal of Computing …","journal.ugm.ac.id","https://journal.ugm.ac.id/ijccs/article/view/2141","https://scholar.google.com/scholar?cites=1809434922655501634&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-05","","","","",,,,,23,3.29,12,2,7
17,"F Nugraha, B Surarso, B Noranita","Sistem Pendukung Keputusan Evaluasi Pemilihan Pemenang Pengadaan Aset dengan Metode Simple Additive Weighting (SAW)",2012,"J. Sist. Inf. Bisnis","academia.edu","https://www.academia.edu/download/54408310/03._Fajar_Nugraha.pdf","https://scholar.google.com/scholar?cites=12590963369503652626&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-05","PDF","","","",,,,,17,2.43,6,3,7
22,"I Arfyanti, E Purwanto","Aplikasi Sistem Pendukung Keputusan Pemberian Kelayakan Kredit Pinjaman Pada Bank Rakyat Indonesia Unit Segiri Samarinda Dengan Metode Fuzzy MADM …",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/90","https://scholar.google.com/scholar?cites=10726216799372919851&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-05","","","","",,,,,22,3.14,11,2,7
13,"A Yusnita, R Handini","Sistem Pendukung Keputusan Menentukkan Lokasi Umah Makan Yang Strategis Menggunakan Metode Naive Bayes",2012,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/144","https://scholar.google.com/scholar?cites=14170498890061781184&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-05","","","","",,,,,13,1.86,7,2,7
11,"FR Aprilianto, T Sagirani, T Amelia","Sistem Pendukung Keputusan Pemberian Beasiswa Menggunakan Metode Simple Additive Weighting Di Universitas Panca Marga Probolinggo",2012,"Jurnal JSIKA","jurnal.stikom.edu","http://jurnal.stikom.edu/index.php/jsika/article/view/87","https://scholar.google.com/scholar?cites=1683150719273798494&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-05","","","","",,,,,11,1.57,4,3,7
