Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
37,"EG Wahyuni, W Prijodiprojo","Prototype Sistem Pakar untuk Mendeteksi Tingkat Resiko Penyakit Jantung Koroner dengan Metode Dempster-Shafer (Studi Kasus: RS. PKU Muhammadiyah …",2014,"Berkala Ilmiah MIPA","pdm-mipa.ugm.ac.id","http://pdm-mipa.ugm.ac.id/ojs/index.php/bimipa/article/view/858","https://scholar.google.com/scholar?cites=8676834230208807437&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-27","","","","",,,,,37,7.40,19,2,5
15,"W Setiawan, S Ratnasari","Sistem Pakar Diagnosis Penyakit Mata Menggunakan Naïvebayes Classifier",2014,"Prosiding Semnastek","jurnal.umj.ac.id","https://jurnal.umj.ac.id/index.php/semnastek/article/download/345/320","https://scholar.google.com/scholar?cites=7063741516674080694&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-27","PDF","","","",,,,,15,3.00,8,2,5
8,"HR Hidayat, RRM Putri…","Sistem Pakar Penentuan Kebutuhan Pembelajaran Bahasa Inggris Dengan Metode Fuzzy Inference System Mamdani",2014,"DORO: Repository …","wayanfm.lecture.ub.ac.id","http://wayanfm.lecture.ub.ac.id/files/2015/02/JurnalSkripsi-2013-2014-013-Hanani.pdf","https://scholar.google.com/scholar?cites=12931253440184284950&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-27","PDF","","","",,,,,8,1.60,3,3,5
8,"RI Perwira","Sistem Pakar Untuk Mendiagnosa Penyakit Infeksi TBC Paru",2014,"Telematika","jurnal.upnyk.ac.id","http://jurnal.upnyk.ac.id/index.php/telematika/article/download/285/247","https://scholar.google.com/scholar?cites=16606315950771087382&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-27","PDF","","","",,,,,8,1.60,8,1,5
8,"S Iriani","Penerapan Metode Backward Chaining pada Sistem Pakar Diagnosa Penyakit Tulang Manusia",2014,"IJNS-Indonesian Journal on Networking and Security","ijns.org","http://www.ijns.org/journal/index.php/ijns/article/view/1319","https://scholar.google.com/scholar?cites=12032916941813606574&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-27","","","","",,,,,8,1.60,8,1,5
8,"F Akmal, S Winiarti","Sistem Pakar Untuk Mendiagnosa Penyakit Lambung dengan Implementasi Metode CBR (Case-Based Reasoning) Berbasis Web",2014,"Jurnal Sarjana Teknik Informatika","neliti.com","https://www.neliti.com/publications/211023/sistem-pakar-untuk-mendiagnosa-penyakit-lambung-dengan-implementasi-metode-cbr-c","https://scholar.google.com/scholar?cites=1745316935665273763&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-27","","","","",,,,,8,1.60,4,2,5
6,"D Rosadi, A Hamid","Sistem Pakar Diagnosa Penyakit Tanaman Padi Menggunakan Metode Forward Chaining",2014,"Jurnal Computech & Bisnis","jurnal.stmik-mi.ac.id","http://jurnal.stmik-mi.ac.id/index.php/jcb/article/view/113","https://scholar.google.com/scholar?cites=13028925117880059552&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-27","","","","",,,,,6,1.20,3,2,5
5,"S Triyanto, A Fadlil","Sistem Pakar Untuk Mendiagnosa Penyakit Kelinci Berbasis Web",2014,"Jurnal Sarjana Teknik Informatika","neliti.com","https://www.neliti.com/publications/211577/sistem-pakar-untuk-mendiagnosa-penyakit-kelinci-berbasis-web","https://scholar.google.com/scholar?cites=16799816945760677334&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-27","","","","",,,,,5,1.00,3,2,5
6,"M Orisa, PB Santoso, O Setyawati","Sistem Pakar Diagnosis Penyakit Kambing Berbasis Web Menggunakan Metode Certainty Factor",2014,"Jurnal EECCIS","jurnaleeccis.ub.ac.id","http://jurnaleeccis.ub.ac.id/index.php/eeccis/article/view/254","https://scholar.google.com/scholar?cites=12836123222828641064&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-27","","","","",,,,,6,1.20,2,3,5
5,"DP Kurniawati, JTIFI Komputer","Implementasi Metode Dempster Shafer Pada Sistem Pakar Untuk Diagnosa Jenis-jenis Penyakit Diabetes Melitus",2014,"Universitas Dian …","mahasiswa.dinus.ac.id","http://mahasiswa.dinus.ac.id/docs/skripsi/jurnal/13487.pdf","https://scholar.google.com/scholar?cites=12596657812942184237&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-27","PDF","","","",,,,,5,1.00,3,2,5
5,"DPS Dewi","Sistem Pakar Diagnosa Penyakit Jantung dan Paru dengan Fuzzy Logic dan Certainty Factor",2014,"Jurnal Ilmiah Merpati (Menara Penelitian Akademika …","ojs.unud.ac.id","https://ojs.unud.ac.id/index.php/merpati/article/view/17907","https://scholar.google.com/scholar?cites=5562370031721283223&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-03-27","","","","",,,,,5,1.00,5,1,5
5,"IPB Krisnawan, IKGD Putra…","Sistem Pakar Diagnosa Penyakit Kulit dan Kelamin Dengan Metode Certainty Factor dan Fuzzy Logic",2014,"Jurnal Ilmiah Merpati …","ojs.unud.ac.id","https://ojs.unud.ac.id/index.php/merpati/article/view/17906/0","https://scholar.google.com/scholar?cites=11482884702763112530&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-03-27","","","","",,,,,5,1.00,2,3,5
5,"IKDG Supartha, IN Sari","Sistem Pakar Diagnosa Awal Penyakit Kulit Pada Sapi Bali dengan Menggunakan MetodeForward chaining dan Certainty Factor",2014,"Jurnal Nasional Pendidikan Teknik …","ejournal.undiksha.ac.id","http://ejournal.undiksha.ac.id/index.php/janapati/article/view/9820","https://scholar.google.com/scholar?cites=186831669564147424&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-03-27","","","","",,,,,5,1.00,3,2,5
4,"C Jamhari, A Kiryanto, SH Anwariningsih","Sistem Pakar Diagnosis Kerusakan Sepeda Motor Non Matic",2014,"","publikasiilmiah.ums.ac.id","https://publikasiilmiah.ums.ac.id/xmlui/handle/11617/4537","https://scholar.google.com/scholar?cites=17373589711654101611&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-03-27","","","","",,,,,4,0.80,1,3,5
4,"P Wijayanti, A Fadlil","Sistem Pakar Mendiagnosa Jenis Penyakit Stroke Menggunakan Metode Certainty Factor",2014,"Jurnal Sarjana Teknik Informatika","neliti.com","https://www.neliti.com/publications/211427/sistem-pakar-mendiagnosa-jenis-penyakit-stroke-menggunakan-metode-certainty-fact","https://scholar.google.com/scholar?cites=16570288105645057135&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-03-27","","","","",,,,,4,0.80,2,2,5
