Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
3,"D Nugraha, S Winiarti","Pengembangan media pembelajaran sistem pelacakan pada mata kuliah kecerdasan buatan berbasis multimedia",2014,"Jurnal Sarjana Teknik Informatika","neliti.com","https://www.neliti.com/publications/210964/pengembangan-media-pembelajaran-sistem-pelacakan-pada-mata-kuliah-kecerdasan-bua","https://scholar.google.com/scholar?cites=14685736524413902127&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-01","","","","",,,,,3,0.60,2,2,5
21,"S Mujilahwati","Diagnosa penyakit tanaman hias menggunakan metode certainty factor berbasis WEB",2014,"Jurnal Teknik A","journal.unisla.ac.id","http://journal.unisla.ac.id/pdf/11622014/Siti%20Mujilahwati.pdf","https://scholar.google.com/scholar?cites=6057361820826077493&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-01","PDF","","","",,,,,21,4.20,21,1,5
7,"D Rosadi, A Hamid","Sistem Pakar Diagnosa Penyakit Tanaman Padi Menggunakan Metode Forward Chaining",2014,"Jurnal Computech & Bisnis","jurnal.stmik-mi.ac.id","http://jurnal.stmik-mi.ac.id/index.php/jcb/article/view/113","https://scholar.google.com/scholar?cites=13028925117880059552&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-01","","","","",,,,,7,1.40,4,2,5
16,"A Pamungkas, EP Widiyanto, R Angreni","Penerapan Algoritma A*(A Star) pada Game Edukasi The Maze Island Berbasis Android",2014,"","eprints.mdp.ac.id","http://eprints.mdp.ac.id/1191/","https://scholar.google.com/scholar?cites=2999152811773037037&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-01","","","","",,,,,16,3.20,5,3,5
6,"Y Octavina, A Fadlil","Sistem Pakar Untuk Mendiagnosa Penyakit Pada Saluran Pernafasan Dan Paru Menggunakan Metode Certainty Factor",2014,"Jurnal Sarjana Teknik Informatika","neliti.com","https://www.neliti.com/publications/211411/sistem-pakar-untuk-mendiagnosa-penyakit-pada-saluran-pernafasan-dan-paru-menggun","https://scholar.google.com/scholar?cites=3285323235215263660&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-01","","","","",,,,,6,1.20,3,2,5
13,"JW Yodha, AW Kurniawan","Perbandingan penggunaan deteksi tepi dengan metode laplace, sobel dan prewit dan canny pada pengenalan pola",2014,"Techno. com","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/technoc/article/view/570","https://scholar.google.com/scholar?cites=15408037722075386173&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-01","","","","",,,,,13,2.60,7,2,5
6,"S Triyanto, A Fadlil","Sistem Pakar Untuk Mendiagnosa Penyakit Kelinci Berbasis Web",2014,"Jurnal Sarjana Teknik Informatika","neliti.com","https://www.neliti.com/publications/211577/sistem-pakar-untuk-mendiagnosa-penyakit-kelinci-berbasis-web","https://scholar.google.com/scholar?cites=16799816945760677334&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-01","","","","",,,,,6,1.20,3,2,5
3,"A Susano","dkk, Terapan Sistem Kecerdasan Buatan pada Sistem Informasi Akademik Berbasis SMS Gateway menggunakan Metode Breadth First Search",2014,"Proc. Semnasteknomedia","","","https://scholar.google.com/scholar?cites=925961231455530893&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-01","CITATION","","","",,,,,3,0.60,3,1,5
1,"H Haryansyah, E Novianto","Terapan Sistem Kecerdasan Buatan pada Sistem Informasi Akademik Berbasis SMS Gateway menggunakan Metode Breadth First Search",2014,"SEMNASTEKNOMEDIA ONLINE","ojs.amikom.ac.id","http://ojs.amikom.ac.id/index.php/semnasteknomedia/article/view/1081","https://scholar.google.com/scholar?cites=11998006246747042683&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-01","","","","",,,,,1,0.20,1,2,5
6,"Y Nurdiansyah, S Hartati","Case-based reasoning untuk pendukung diagnosa gangguan pada anak autis",2014,"Universitas Jember","jurnal.stmikelrahma.ac.id","http://jurnal.stmikelrahma.ac.id/assets/file/Yanuar%20Nurdiansyah_stmikelrahma.pdf","https://scholar.google.com/scholar?cites=9340694246288651758&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-01","PDF","","","",,,,,6,1.20,3,2,5
