Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
5,"A Triansah, D Cahyadi, IF Astuti","Membangun Aplikasi Web Dan Mobile Android Untuk Media Pencarian Kost Menggunakan Phonegap Dan Google Maps Api",2016,"… : Jurnal Ilmiah Ilmu …","e-journals.unmul.ac.id","http://e-journals.unmul.ac.id/index.php/JIM/article/view/21","https://scholar.google.com/scholar?cites=17854010107442082886&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-15","","","","",,,,,5,1.67,2,3,3
3,"I Sadewa, K Siahaan","Analisis dan Perancangan Sistem Informasi Unit Kegiatan Mahasiswa (UKM) Berbasis Web pada Universitas Batanghari",2016,"Jurnal Manajemen Sistem Informasi","jurnalmsi.stikom-db.ac.id","http://jurnalmsi.stikom-db.ac.id/index.php/jurnalmsi/article/view/46","https://scholar.google.com/scholar?cites=9873715169939889781&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-15","","","","",,,,,3,1.00,2,2,3
3,"A Suryanto","Rancang Bangun Sistem Informasi Pendaftaran Artis Berbasis Web Menggunakan Model Waterfall (Studi Kasus: Team Management Agensi)",2016,"Jurnal Khatulistiwa Informatika","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/ejurnal/index.php/khatulistiwa/article/view/1263","https://scholar.google.com/scholar?cites=17635307779598402164&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-15","","","","",,,,,3,1.00,3,1,3
2,"U Mulayana, D Gustina","Perancangan Sistem Informasi Penjualan Handphone Berbasis WEB pada Toko Ilham Cellular Jakarta",2016,"Jurnal Ilmiah FIFO","digilib.mercubuana.ac.id","http://digilib.mercubuana.ac.id/manager/t!@file_artikel_abstrak/Isi_Artikel_673780814834.pdf","https://scholar.google.com/scholar?cites=8021783792079150342&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-15","PDF","","","",,,,,2,0.67,1,2,3
3,"E Setiyawati, S Sardiarinto","PERANCANGAN SISTEM INFORMASI BERBASIS WEB Studi Kasus: KSU BMT Al-Ikhwan Yogyakarta",2016,"IJCIT (Indonesian Journal on …","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/ejurnal/index.php/ijcit/article/viewFile/417/317","https://scholar.google.com/scholar?cites=17439319087932029621&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-15","PDF","","","",,,,,3,1.00,2,2,3
2,"A Supriyatna","Sistem Informasi Pengajuan Klaim Jaminan Pemeliharaan Kesehatan Masyarakat Berbasis Web",2016,"Paradigma-Jurnal Komputer dan Informatika","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/ejurnal/index.php/paradigma/article/viewFile/1535/1144","https://scholar.google.com/scholar?cites=5929279286428571118&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-15","PDF","","","",,,,,2,0.67,2,1,3
4,"S Fauzia, F Eka, U Syaripudin…","Perancangan Prototype Tampilan Antarmuka Pengguna Aplikasi Web Kamardagang. com Dengan Teknik Flat Design Pada PT. Selaras Utama Internasional",2016,"JURNAL TEKNIK …","journal.uinjkt.ac.id","http://journal.uinjkt.ac.id/index.php/ti/article/view/5606","https://scholar.google.com/scholar?cites=5162221228536350018&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-15","","","","",,,,,4,1.33,1,4,3
1,"S Sumardi, S Murdowo","Rancang Bangun Sistem Mobile Tracking Untuk Penelusuran Alumni Dengan Menggunakan Media Google Map Api Dan Sms Tracing",2016,"INFOKAM","amikjtc.com","http://amikjtc.com/jurnal/index.php/jurnal/article/view/111","https://scholar.google.com/scholar?cites=6252980675804669622&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-15","","","","",,,,,1,0.33,1,2,3
1,"N Khoirun, ST Hafidh Munawir, M Eng","Perancangan Sistem Informasi Penyaluran Dana Zakat, Infak & Sedekah Berbasis Aplikasi Web Menggunakan CodeIgniter Web Framework",2016,"","eprints.ums.ac.id","http://eprints.ums.ac.id/id/eprint/47233","https://scholar.google.com/scholar?cites=14588664432654295090&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-15","","","","",,,,,1,0.33,0,3,3
1,"P Raharjo, WA Kusuma…","Uji Usability Dengan Metode Cognitive Walkthrough Pada Situs Web Perpustakaan Universitas Mercu Buana Jakarta",2016,"Jurnal Pustakawan …","jagb.journal.ipb.ac.id","http://jagb.journal.ipb.ac.id/index.php/jpi/article/view/16915","https://scholar.google.com/scholar?cites=13411482999258188509&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-15","","","","",,,,,1,0.33,0,3,3
1,"R Afriany, B Purnama","Analisis dan Perancangan Sistem Informasi Rekam Medis di Rumah Sakit TK. IV dr. Bratanata Jambi",2016,"Jurnal Manajemen Sistem Informasi","ejournal.stikom-db.ac.id","http://ejournal.stikom-db.ac.id/index.php/manajemensisteminformasi/article/download/517/386","https://scholar.google.com/scholar?cites=16721650668716274576&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-07-15","PDF","","","",,,,,1,0.33,1,2,3
1,"E Prasetyo","Rancang bangun sistem ujian saringan masuk pada sekolah tinggi ilmu ekonomi (stie) rahmaniyah sekayu",2016,"Jurnal TIPS: Jurnal Teknologi Informasi dan …","jurnal.polsky.ac.id","http://jurnal.polsky.ac.id/index.php/tips/article/view/80","https://scholar.google.com/scholar?cites=5933771095318507326&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-07-15","","","","",,,,,1,0.33,1,1,3
1,"AS Afrizal","Rancang Bangun Sistem Informasi Persediaan Obat Dan Perbekalan Kesehatan Pada Dinas Kesehatan Kabupaten Musi Banyuasin",2016,"Jurnal TIPS: Jurnal Teknologi Informasi dan …","jurnal.polsky.ac.id","http://jurnal.polsky.ac.id/index.php/tips/article/view/88","https://scholar.google.com/scholar?cites=16554140495385487503&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-07-15","","","","",,,,,1,0.33,1,1,3
1,"DO Sihombing","Perancangan Sistem Informasi Pelaporan Masyarakat Untuk Kerusakan Jalan Di Pontianak Menggunakan Google Maps Api",2016,"Jurnal Khatulistiwa Informatika","ejournal.bsi.ac.id","http://ejournal.bsi.ac.id/ejurnal/index.php/khatulistiwa/article/view/1253","https://scholar.google.com/scholar?cites=12402033855679684968&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-07-15","","","","",,,,,1,0.33,1,1,3
1,"DPS Setyohadi, HY Riskiawan","Installasi Dan Konfigurasi Sistem Informasi Perpustakaan Pada Sekolah Menengah Kejuruan Di Kabupaten Bondowoso",2016,"Prosiding","publikasi.polije.ac.id","https://publikasi.polije.ac.id/index.php/prosiding/article/view/272","https://scholar.google.com/scholar?cites=9088772059791878229&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-07-15","","","","",,,,,1,0.33,1,2,3
0,"M Mustakim, HE Saputra…","MEMBANGUN WEB ENGINEERING PUZZLE RESEARCH DATA MINING MENGGUNAKAN MODEL NAVIGATIONAL DEVELOPMENT TECHNIQUE",2016,"… Ilmiah Rekayasa dan …","ejournal.uin-suska.ac.id","http://ejournal.uin-suska.ac.id/index.php/RMSI/article/view/1685","",16,"2019-07-15","","","","",,,,,0,0.00,0,3,3
0,"AF Daru, A Nugroho, FW Christanto","REKAYASA ALAT BANTU PEMBELAJARAN INTERAKTIF BERBASIS WEB DENGAN MODEL PEMBELAJARAN KONSTRUKTIVISTIK",,"researchgate.net","","https://www.researchgate.net/profile/Febrian_Christanto/publication/304040079_Rekayasa_Alat_Bantu_Pembelajaran_Interaktif_Berbasis_Web_dengan_Model_Pembelajaran_Konstruktivistik_Interactive_Learning_Tool_Engineering_Web-Based_Model_with_Constructivistic_Learning/links/5764639d08aeb4b998009517.pdf","",17,"2019-07-15","PDF","","","",,,,,0,0.00,0,3,
0,"D Damayanti, A Cahyono","APLIKASI WEB LOGBOOK BIMBINGAN TUGAS AKHIR MAHASISWA STMIK JENDERAL ACHMAD YANI YOGYAKARTA",,"teknomatika.stmikayani.ac.id","","http://teknomatika.stmikayani.ac.id/wp-content/uploads/2015/11/07.-Dewi-Damayanti-Ari-Cahyono-Aplikasi-Web-Logbook-Bimbingan-Tugas-Akhir-Mahasiswa-STMIK-Jenderal-Achmad-Yani-Yogyakarta.pdf","",18,"2019-07-15","PDF","","","",,,,,0,0.00,0,2,
