Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
72,"SE NAFIUDIN","Sistem informasi manajemen",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=m6esDwAAQBAJ&oi=fnd&pg=PA5&dq=%22sistem+operasi%22&ots=364n6r5y0V&sig=EJ08ppQepGZ9T_O9GhlG3lhkxC0","https://scholar.google.com/scholar?cites=4178475731403895257&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-15","BOOK","","","",,,,,72,72.00,72,1,1
2,"IA Fitriani, AAG Somatanaya, D Muhtadi…","ETNOMATEMATIKA: SISTEM OPERASI BILANGAN PADA AKTIVITAS MASYARAKAT JAWA",2019,"Journal of Authentic …","jurnal.unsil.ac.id","http://jurnal.unsil.ac.id/index.php/jarme/article/view/779","https://scholar.google.com/scholar?cites=7549195658724734075&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-15","","","","",,,,,2,2.00,1,4,1
2,"A Sulistyo","Kombinasi Teknologi Aplikasi GPS Mobile dan Pemetaan SIG dalam Sistem Pemantauan Demam Berdarah (DBD)",2019,"Khazanah Informatika: Jurnal Ilmu Komputer dan …","seminar.ums.ac.id","http://seminar.ums.ac.id/index.php/khif/article/view/7136","https://scholar.google.com/scholar?cites=6917662096448943379&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-15","","","","",,,,,2,2.00,2,1,1
1,"E Gunadhi, MY Bustomi","Sistem Informasi Agribisnis Kopi Berbasis Android",2019,"Jurnal Algoritma","journals.sttgarut.ac.id","http://www.journals.sttgarut.ac.id/index.php/algoritma/article/view/150","https://scholar.google.com/scholar?cites=7426462957317187734&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-15","","","","",,,,,1,1.00,1,2,1
1,"J Risanto","Aplikasi Sistem Atrian Berbasis Android",2019,"JOISIE (Journal Of Information Systems …","ejournal.pelitaindonesia.ac.id","http://www.ejournal.pelitaindonesia.ac.id/ojs32/index.php/JOISIE/article/view/449","https://scholar.google.com/scholar?cites=3253224849957748387&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-15","","","","",,,,,1,1.00,1,1,1
1,"DR Akbi","Clustering Android Malware Berdasarkan Frekuensi System Call Menggunakan K-Means",2019,"Prosiding SENTRA (Seminar Teknologi dan …","research-report.umm.ac.id","http://research-report.umm.ac.id/index.php/sentra/article/download/2420/2453","https://scholar.google.com/scholar?cites=3805205348642843889&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-15","PDF","","","",,,,,1,1.00,1,1,1
0,"DF Abdul, MI Budiman, T Kurniawan","Analisis Sistem Keamanan Sistem Operasi (Windows, Linux, MacOS)",,"researchgate.net","","https://www.researchgate.net/profile/Dede_Fuji_Abdul/publication/331562729_Analisis_Sistem_Keamanan_Sistem_Operasi_Windows_Linux_MacOS/links/5c80a9ad92851c69505c8aa6/Analisis-Sistem-Keamanan-Sistem-Operasi-Windows-Linux-MacOS.pdf","",7,"2019-11-15","PDF","","","",,,,,0,0.00,0,3,
0,"R Watrianthos","Buku Ajar SISTEM OPERASI",2019,"","osf.io","https://osf.io/preprints/inarxiv/6yh4e/download","",8,"2019-11-15","PDF","","","",,,,,0,0.00,0,1,1
0,"IPAE Pratama, NIKM Handayani","IMPLEMENTASI IDS MENGGUNAKAN SNORT PADA SISTEM OPERASI UBUNTU",2019,"Jurnal Mantik Penusa","","","",9,"2019-11-15","CITATION","","","",,,,,0,0.00,0,2,1
0,"DA Widodo, A Mushansyah…","Implementasi Sistem Picture Archiving and Communication System Pada Sistem Operasi Ubuntu",2019,"eProceedings …","… .telkomuniversity.ac.id","https://libraryeproceeding.telkomuniversity.ac.id/index.php/engineering/article/view/8991","",10,"2019-11-15","","","","",,,,,0,0.00,0,3,1
