Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
62,"RD Kusumanto, AN Tompunu","pengolahan citra digital untuk mendeteksi obyek menggunakan pengolahan warna model normalisasi RGB",2011,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/153","https://scholar.google.com/scholar?cites=12998155389813619229&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-12","","","","",,,,,62,7.75,31,2,8
18,"RD Kusumanto, AN Tompunu…","Klasifikasi Warna Menggunakan Pengolahan Model Warna HSV",2011,"Jurnal Ilmiah Elite …","researchgate.net","https://www.researchgate.net/profile/Wahyu_Pambudi/publication/272826819_Klasifikasi_Warna_Menggunakan_Pengolahan_Model_Warna_HSV/links/54f089ef0cf24eb87940cefb/Klasifikasi-Warna-Menggunakan-Pengolahan-Model-Warna-HSV.pdf","https://scholar.google.com/scholar?cites=5493053992603441533&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-12","PDF","","","",,,,,18,2.25,6,3,8
241,"E Prasetyo","Pengolahan Citra Digital dan Aplikasinya Menggunakan Matlab",2011,"Yogyakarta: Andi","","","https://scholar.google.com/scholar?cites=4025998548290014329&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-12","CITATION","","","",,,,,241,30.13,241,1,8
6,"D Priyawati","teknik pengolahan citra digital berdomain spasial untuk peningkatan citra sinar-x",2011,"","publikasiilmiah.ums.ac.id","https://publikasiilmiah.ums.ac.id/xmlui/handle/11617/1198","https://scholar.google.com/scholar?cites=15547754806140798522&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-12","","","","",,,,,6,0.75,6,1,8
35,"RCN Santi","Mengubah Citra Berwarna Menjadi Gray-Scale dan Citra Biner",2011,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/346","https://scholar.google.com/scholar?cites=7180278793931526822&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-12","","","","",,,,,35,4.38,35,1,8
15,"A Mardhiyah, A Harjoko","Metode Segmentasi Paru-paru dan Jantung Pada Citra X-Ray Thorax",2011,"IJEIS (Indonesian Journal of Electronics …","journal.ugm.ac.id","https://journal.ugm.ac.id/ijeis/article/view/1961","https://scholar.google.com/scholar?cites=4180541313245287710&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-12","HTML","","","",,,,,15,1.88,8,2,8
11,"G Hendarko, A Hidayatno, RR Isnanto","Identifikasi Citra Sidikjari Menggunakan Alihragam Wavelet Dan Jarak Euclidean",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/32078/","https://scholar.google.com/scholar?cites=15736948080441144199&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-12","","","","",,,,,11,1.38,4,3,8
7,"N Wakhidah","Perbaikan Kualitas Citra Menggunakan Metode Contrast Stretching",2011,"Jurnal Transformatika","journals.usm.ac.id","http://journals.usm.ac.id/index.php/transformatika/article/viewFile/48/48","https://scholar.google.com/scholar?cites=4827079690933538606&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-12","PDF","","","",,,,,7,0.88,7,1,8
7,"RCN Santi","Teknik Perbaikan Kualitas Citra Satelit Cuaca dengan Sataid",2011,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/356","https://scholar.google.com/scholar?cites=14513498139515642619&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-12","","","","",,,,,7,0.88,7,1,8
6,"J ST UTAMA","Akuisisi Citra Digital Menggunakan Pemrograman Matlab",2011,"","jurnal.unikom.ac.id","https://jurnal.unikom.ac.id/_s/data/jurnal/v09-n01/volume-91-artikel-8.pdf/pdf/volume-91-artikel-8.pdf","https://scholar.google.com/scholar?cites=7701479764817953199&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-12","PDF","","","",,,,,6,0.75,6,1,8
14,"JS Wibowo","Deteksi dan klasifikasi citra berdasarkan warna kulit menggunakan HSV",2011,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/358","https://scholar.google.com/scholar?cites=6374330386448937024&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-07-12","","","","",,,,,14,1.75,14,1,8
9,"AJ Arriawati, I Santoso, Y Chrystiyono","Klasifikasi Citra Tekstur Menggunakan K-Nearest Neighbour Berdasarkan Ekstraksi Ciri Metode Matriks Kookurensi",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/25350/","https://scholar.google.com/scholar?cites=12158827950077267966&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-07-12","","","","",,,,,9,1.13,3,3,8
10,"EYHY Hidayat, ED Udayanti","Hybrid Watermarking Citra Digital Menggunakan Teknik Dwt-Dct Dan Svd",2011,"Semantik","publikasi.dinus.ac.id","http://publikasi.dinus.ac.id/index.php/semantik/article/view/145","https://scholar.google.com/scholar?cites=8885781237000864276&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-07-12","","","","",,,,,10,1.25,5,2,8
3,"A Amanda","Implementasi dan Analisis Pendeteksian Parkir Mobil Berbasis Pengolahan Citra Digital",2011,"","openlibrary.telkomuniversity.ac.id","https://openlibrary.telkomuniversity.ac.id/pustaka/92452/implementasi-dan-analisis-pendeteksian-parkir-mobil-berbasis-pengolahan-citra-digital.html","https://scholar.google.com/scholar?cites=2520810500824595350&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-07-12","","","","",,,,,3,0.38,3,1,8
