Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
189,"I Sofana","CISCO CCNP DAN JARINGAN KOMPUTER: Materi Route, Switch & Troubleshooting",2018,"","repository.pelitabangsa.ac.id","http://repository.pelitabangsa.ac.id/xmlui/handle/123456789/374","https://scholar.google.com/scholar?cites=9676660880955928828&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-05-28","CITATION","","","",,,,,189,189.00,189,1,1
188,"D Sopandi","Instalasi dan konfigurasi jaringan komputer",2018,"","repository.pelitabangsa.ac.id","http://repository.pelitabangsa.ac.id/xmlui/handle/123456789/384","https://scholar.google.com/scholar?cites=4633434273193631652&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-05-28","CITATION","","","",,,,,188,188.00,188,1,1
8,"ID Irawati, LV Yovita, TA Wibowo","Jaringan Komputer dan Data Lanjut",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=vrJ-DwAAQBAJ&oi=fnd&pg=PR6&dq=%22jaringan+komputer%22&ots=rZVyG-MfTI&sig=TkE2NNX8FYBgZOyw9d7CgdaInQs","https://scholar.google.com/scholar?cites=11175022485284338952&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-05-28","BOOK","","","",,,,,8,8.00,3,3,1
6,"MA Zaus, K Krismadinata","Suatu Kajian Literatur Masalah-Masalah yang Dihadapi dalam Mata Kuliah Jaringan Komputer",2018,"INVOTEK: Jurnal Inovasi …","invotek.ppj.unp.ac.id","http://invotek.ppj.unp.ac.id/index.php/invotek/article/view/263","https://scholar.google.com/scholar?cites=18223601401325602461&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-05-28","","","","",,,,,6,6.00,3,2,1
25,"AS Putra","2018 Artikel Struktur Data, Audit Dan Jaringan Komputer",2018,"2018","","","https://scholar.google.com/scholar?cites=13009158372971805066&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-05-28","CITATION","","","",,,,,25,25.00,25,1,1
9,"RS Fitri, K Rukun, N Dwiyani","Perancangan dan Implementasi Sistem Informasi Penjualan Komputer dan Accessories Pada Toko Mujahidah Computer Berbasis Web",2018,"Jurnal Vokasional Teknik …","ejournal.unp.ac.id","http://ejournal.unp.ac.id/index.php/voteknika/article/view/6145","https://scholar.google.com/scholar?cites=9380940202182097859&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-05-28","","","","",,,,,9,9.00,3,3,1
3,"W Bakti, K Imtihan…","Proxy Server dan Management Bandwidth Jaringan Komputer Menggunakan Mikrotik RB952Ui5ac2nD (Studi Kasus MA Ishlahul Ikhwan Nahdlatul Wathan Mispalah …",2018,"Jurnal Informatika …","e-journal.stmiklombok.ac.id","http://e-journal.stmiklombok.ac.id/index.php/jire/article/view/31","https://scholar.google.com/scholar?cites=18087916873545594486&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-05-28","","","","",,,,,3,3.00,1,3,1
9,"AN Aditya","30 Menit Mahir Membuat Jaringan Komputer",2018,"","repository.pelitabangsa.ac.id","http://repository.pelitabangsa.ac.id/xmlui/handle/123456789/550","https://scholar.google.com/scholar?cites=10759008506164642637&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-05-28","CITATION","","","",,,,,9,9.00,9,1,1
4,"S Susilawati, M Ashari","Perancangan Jaringan Closed Circuit Television (CCTV) Berbasis Online Sebagai Monitoring Pada SDN 4 Praya",2018,"Jurnal Manajemen Informatika …","e-journal.stmiklombok.ac.id","http://e-journal.stmiklombok.ac.id/index.php/misi/article/view/12","https://scholar.google.com/scholar?cites=12016688954468268556&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-05-28","","","","",,,,,4,4.00,2,2,1
3,"A Rozak, AS Pardiansyah","Perancangan Jaringan Virtual Metametarouter",2018,"… Manajemen Informatika dan …","e-journal.stmiklombok.ac.id","http://e-journal.stmiklombok.ac.id/index.php/misi/article/view/13","https://scholar.google.com/scholar?cites=8351033840725742835&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-05-28","","","","",,,,,3,3.00,2,2,1
