Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
65,"AS Putra, OM Febriani…","Implementasi Genetic Fuzzy System Untuk Mengidentifikasi Hasil Curian Kendaraan Bermotor Di Polda Lampung",2018,"SIMADA (Jurnal Sistem …","jurnal.darmajaya.ac.id","https://jurnal.darmajaya.ac.id/index.php/SIMADA/article/view/1110","https://scholar.google.com/scholar?cites=12772101364281016591&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-07-03","","","","",,,,,65,65.00,22,3,1
14,"HT Sihotang, E Panggabean…","Sistem Pakar Mendiagnosa Penyakit Herpes Zoster Dengan Menggunakan Metode Teorema Bayes",2018,"… Of Informatic Pelita …","e-jurnal.pelitanusantara.ac.id","http://e-jurnal.pelitanusantara.ac.id/index.php/JIPN/article/view/284","https://scholar.google.com/scholar?cites=746037489940797446&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-07-03","","","","",,,,,14,14.00,5,3,1
1,"H Haryanto, U Rosyidah, A Kardianawati","MODEL ELEMEN GAME IMERSIF BERBASIS APPRECIATIVE LEARNING DAN KECERDASAN BUATAN PADA GAME PEMBELAJARAN",2018,"","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/sendi_u/article/view/5970","https://scholar.google.com/scholar?cites=7720881407743837567&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-07-03","","","","",,,,,1,1.00,0,3,1
1,"A JADING, M Ir Lilik Sutiarso, JNW Karyadi, MS TP","Pengembangan Model Matematis dan Kecerdasan Buatan pada Perancangan Pneumatic Recirculation Conveying Dryer untuk Proses Pengeringan Pati Sagu",2018,"","etd.repository.ugm.ac.id","http://etd.repository.ugm.ac.id/index.php?act=view&buku_id=154708&mod=penelitian_detail&sub=PenelitianDetail&typ=html","https://scholar.google.com/scholar?cites=3110327644063012520&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-07-03","","","","",,,,,1,1.00,0,4,1
9,"S Nurajizah, M Saputra","Sistem Pakar Berbasis Android Untuk Diagnosa Penyakit Kulit Kucing Dengan Metode Forward Chaining",2018,"Pilar Nusa Mandiri: Journal of …","ejournal.nusamandiri.ac.id","http://ejournal.nusamandiri.ac.id/index.php/pilar/article/view/81","https://scholar.google.com/scholar?cites=9541655290162988592&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-07-03","","","","",,,,,9,9.00,5,2,1
7,"PS Ramadhan, UFSS Pane","Analisis Perbandingan Metode (Certainty Factor, Dempster Shafer dan Teorema Bayes) untuk Mendiagnosa Penyakit Inflamasi Dermatitis Imun pada Anak",2018,"Jurnal SAINTIKOM (Jurnal …","ojs.trigunadharma.ac.id","https://ojs.trigunadharma.ac.id/index.php/jis/article/view/38","https://scholar.google.com/scholar?cites=11080015935087730971&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-07-03","","","","",,,,,7,7.00,4,2,1
5,"AAHS Gulo, M Syahrizal","Perancangan Aplikasi Sistem Pakar Mendiagnosa Penyakit Hemofilia Pada Manusia Menerapkan Metode Case Based Reasoning",2018,"Pelita Informatika …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/pelita/article/view/547","https://scholar.google.com/scholar?cites=6982087621286075432&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-07-03","","","","",,,,,5,5.00,3,2,1
6,"PS Ramadhan","Sistem Pakar Pendiagnosaan Dermatitis Imun Menggunakan Teorema Bayes",2018,"InfoTekJar: Jurnal Nasional Informatika dan …","jurnal.uisu.ac.id","http://jurnal.uisu.ac.id/index.php/infotekjar/article/view/643","https://scholar.google.com/scholar?cites=6770696065577314212&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-07-03","","","","",,,,,6,6.00,6,1,1
11,"G Pramono","Interaktivitas dan learner control pada multimedia interaktif",2018,"Jurnal Teknodik","jurnalteknodik.kemdikbud.go.id","http://jurnalteknodik.kemdikbud.go.id/index.php/jurnalteknodik/article/view/400","https://scholar.google.com/scholar?cites=4052678347313708806&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-07-03","","","","",,,,,11,11.00,11,1,1
1,"TD Puspitasari, R Septiriana, V Ayu","Sistem Pakar Identifikasi Penyakit Mata Menggunakan Metode Dempster-Shafer",2018,"SEMNASKIT 2015","publikasi.polije.ac.id","https://publikasi.polije.ac.id/index.php/SEMNASKIT2015/article/view/986","https://scholar.google.com/scholar?cites=12947715141853237204&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-07-03","","","","",,,,,1,1.00,0,3,1
