Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
4,"I Maulana, A Susilo","Robot Humanoid dan Kecerdasan Buatan",2010,"Momen Point.” Indonesia Symposium Robot Soccer …","","","https://scholar.google.com/scholar?cites=9484117810849656661&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-09-28","CITATION","","","",,,,,4,0.44,2,2,9
19,"S Rohajawati, R Supriyati","Sistem Pakar: Diagnosis Penyakit Unggas Dengan Metode Certainty Factor",2010,"CommIT (Communication and …","journal.binus.ac.id","https://journal.binus.ac.id/index.php/commit/article/view/534","https://scholar.google.com/scholar?cites=15140913394058254652&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-09-28","","","","",,,,,19,2.11,10,2,9
12,"S Heranurweni","Pengenalan Wajah Menggunakan Learning Vector Quantization (LVQ)",2010,"Prosiding SNST Fakultas Teknik","publikasiilmiah.unwahas.ac.id","https://publikasiilmiah.unwahas.ac.id/index.php/PROSIDING_SNST_FT/article/view/185","https://scholar.google.com/scholar?cites=6855106289994479228&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-09-28","","","","",,,,,12,1.33,12,1,9
11,"A Rachman, V Suhartono, Y Purwanto","Agen Cerdas Animasi Wajah untuk Game Tebak Kata",2010,"Jurnal Teknologi Informasi","academia.edu","http://www.academia.edu/download/32531643/AGEN_CERDAS_ANIMASI_WAJAH_UNTUK_GAME_TEBAK_KATA.pdf","https://scholar.google.com/scholar?cites=8474941099100071281&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-09-28","PDF","","","",,,,,11,1.22,4,3,9
10,"D Puspitasari, E Martiana, Y Setiowati","Sistem Pakar Diagnosa Diabetes Nefropathy Dengan Metode Certainty Factor Berbasis Web Dan Mobile",2010,"EEPIS Final Project","repo.pens.ac.id","http://repo.pens.ac.id/607/","https://scholar.google.com/scholar?cites=14789613221746371776&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-09-28","","","","",,,,,10,1.11,3,3,9
11,"K Setemen","Implementasi algoritma genetika dalam pengembangan sistem aplikasi penjadwalan kuliah",2010,"Jurnal IKA","ejournal.undiksha.ac.id","http://ejournal.undiksha.ac.id/index.php/IKA/article/view/156","https://scholar.google.com/scholar?cites=5130753347328472382&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-09-28","","","","",,,,,11,1.22,11,1,9
4,"A Munazilin, J Arifin","Membangun Sistem Pakar untuk Mengidentifikasi Jenis Penyakit pada Tanaman Jeruk",2010,"Prosiding SENTIA","","","https://scholar.google.com/scholar?cites=5032416500737093004&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-09-28","CITATION","","","",,,,,4,0.44,2,2,9
4,"M Arifin, EM Kusumaningtyas, K Fathoni","PEMBUATAN GAME NIM MENGGUNAKAN ALHPA-BETA PRUNING",2010,"EEPIS Final Project","repo.pens.ac.id","http://repo.pens.ac.id/722/","https://scholar.google.com/scholar?cites=5075272800863474123&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-09-28","","","","",,,,,4,0.44,1,3,9
12,"L Amalia, ZB Fananie, DN Utama","Model Fuzzy Tahani untuk Pemodelan Sistem Pendukung Keputusan (SPK)",2010,"Jurnal Fakultas Hukum UII","researchgate.net","https://www.researchgate.net/profile/Ditdit_Utama/publication/279485996_MODEL_FUZZY_TAHANI_UNTUK_PEMODELAN_SISTEM_PENDUKUNG_KEPUTUSAN_SPK/links/57455a0f08ae298602f764d4/MODEL-FUZZY-TAHANI-UNTUK-PEMODELAN-SISTEM-PENDUKUNG-KEPUTUSAN-SPK.pdf","https://scholar.google.com/scholar?cites=2697667361462666346&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-09-28","PDF","","","",,,,,12,1.33,4,3,9
15,"NM Huda","Aplikasi Data Mining Untuk Menampilkan Informasi Tingkat Kelulusan Mahasiswa (Studi Kasus di Fakultas MIPA Universitas Diponegoro)",2010,"","eprints.undip.ac.id","http://eprints.undip.ac.id/23168/","https://scholar.google.com/scholar?cites=16456032416218595789&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-09-28","","","","",,,,,15,1.67,15,1,9
